Alignement,AlphaGaitDmin,BasDeButte,BasDeButte2,Bip,Braquet,c3d,CGR18,CGR28,ChuteGrille,CoupsDePedal,CoupsDePedal,CoupsDePedal,CoupsDePedal,DAlignementMin,DebutOrdre,DEpauleMin,DistanceDmin,DistanceRecul,Dmin,Engagement,EngagementDmin,FinDplcmt,FinMarker,FinOrdre,FinSignalSensix,FinSignalSonore,ForceGuidonMax,ForceUPiedArMax,ForceUPiedAvMax,Franchissement,GaitDown,HauteurFWDmin,HauteurFWRecul,ImpulsionParCoups,ImpulsionParCoupsPAr,ImpulsionParCoupsPAv,Intention,IntentionPAr,IntentionPAv,longueurManivelle,MasseBike,MasseRider,MoyennePuissanceBasDeButte,MoyennePuissanceButteTotale,MoyennePuissancePremCassure,PDenHaut,PGenHaut,PGenHaut,PourcFuPremCassure,PremCassure,PuissanceMaxBasDeButte,PuissanceMaxPremCassure,Rate,RateForceDeveloppement,Recul,TailleRider,ThetaManivelleDepart,ThetaManivelleRecul,TimeToPeak,TpsBasDeButte,TpsDAlignementMin,TpsDEpauleMin,TpsDmin,TpsPassageGrille,TpsPremCassure,TpsReaction,TpsRecul,TpsTroism,TravailParCoups,TravailParCoupsPAr,TravailParCoupsPAv,Troism,VitesseBasDeButte,VitessePassageGrille,VitessePremCassure,VitesseTroism,VMaxBasDeButte,VMaxPremCassure
6287.0,41.18613208543348,6945.0,6964.0,6135.0,2.6875,2.09213965853e-313,6335.0,6620.0,6243.0,6364.0,6488.0,6575.0,6649.0,-5.0046194598605815,3776.0,4.798467641047409,3.0085912644678467,13.19733797304862,6315.0,6287.0,12.76805613476085,6665.0,6665.0,5366.0,7925.0,6918.0,2176.958304809366,1655.222177097938,6319.0,6345.0,6344.0,16.63419980877783,9.928298549193624,63312.69140904746,-1705.622986900341,65018.314395947775,86.6706519429326,31.56729723546731,55.103354707465286,175.0,9.7,95.6,,1385.641301065665,1326.408058297235,6364.0,6488.0,6649.0,63.345078289892385,6602.0,,3804.784094388835,300.0,4851.186328002173,6233.0,187.0,79.69304756701794,74.48361508259349,0.4766666666666667,2.340833333333336,0.1466666666666667,0.1466666666666667,0.24,0.34,1.196666666666667,6176.0,-0.03333333333333333,0.79,199620.3067017432,10847.85533419219,188772.4513675509,6480.0,16.0,0.005608830942087817,0.008580493478755566,0.007275462918196422,,139.299189848706
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26710.53372156476,22294.12112728515,4416.412594279621,,,,,,,,,,6575.0,,,,,,,,,,,,,,,,,,,,,,,193566.62203275558,165624.47212587562,27942.14990688,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18453.380906579332,2343.245457902704,16110.13544867663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205267.6086797255,24690.772608958858,180576.8360707666,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8901.256486878014,7301.6163914037525,1599.640095474267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120363.287237308,99538.02671870118,20825.260518606818,,,,,,,
