alphaGait,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr,ForcePiedAr,ForcePiedAv,ForcePiedAv,ForcePiedAv,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider
,-0.1765484623490465,,,,,730.578185459967,19.91437715895333,-344.88936625165536,58.78871690966621,-25.4996646632267,379.22896464726387,-6.8993425362356176,-344.88936625165536,379.22896464726387,-0.9841882985795408,0.9975826361447286,0.04700331748064518,6.095278715220509,-61.21786250966883,67.31314122488935,0.6675040783298356,-6.704069625200196,7.371573703530033,4.508006845805514,258.28976628073843,4.508006845805514,258.28976628073843,0.1095116580416598,0.003333333333333334,-9.303715454117842
,-0.2080033187890535,,,,,719.7924094859018,17.11678194097215,-336.9380134142105,60.20657654262003,-23.049295189100178,376.31745084430617,-7.117920927224443,-336.9380134142105,376.31745084430617,-0.9831791705031152,0.9979516712595072,0.05470943693088079,6.989850143841981,-59.80649738102237,66.79634752486433,1.0235213859058092,-8.757445127707731,9.780966513613539,4.508393029877261,258.3118929981648,4.508393029877261,258.3118929981648,0.1464296608429475,0.006666666666666667,-9.615895592639513
,-0.2244827652372123,,,,,723.9421872025089,24.035031405850262,-341.37490507893267,56.49807004434072,-17.00014830278706,376.6333014635165,-7.423597737780063,-341.37490507893267,376.6333014635165,-0.9842081866527156,0.9987892716753322,0.048703331575178685,6.258365358263638,-60.59404565151054,66.8524110097742,0.9330782220092676,-9.034145682499178,9.967223904508447,4.508767042453028,258.333322340241,4.508767042453028,258.333322340241,0.1490929609562052,0.01,-10.11758167151601
,-0.2209012169028597,,,,,721.9373687852086,32.22043406447679,-333.67331058944467,59.53967681108507,-29.101287993815,380.3511403904698,-1.4658798231121182,-333.67331058944467,380.3511403904698,-0.9800323157129964,0.9970784116326992,0.06465634252950372,8.285314789681955,-59.22701262962643,67.51232741930839,0.8774755753675869,-6.2725748271152595,7.150050402482847,4.515035551061778,258.6924814273638,4.515035551061778,258.6924814273638,0.1059073309393559,0.013333333333333329,-10.71004987197102
,-0.2997828081152818,,,,,718.7710083329022,30.75292884513537,-333.662118398069,59.82707548944126,-25.13152782600646,377.5560494383606,-1.7470896813627168,-333.662118398069,377.5560494383606,-0.9802767549864336,0.9977813362355928,0.06106803214294621,7.791172759651746,-59.22502601565726,67.016198775309,0.3140311497340206,-2.387124966480072,2.701156116214093,4.511242542782357,258.47515806129485,4.511242542782357,258.47515806129485,0.04030601803111054,0.01666666666666667,-10.991421503403052
,-0.3559776523526637,,,,,727.3241824086481,28.29781961893919,-340.4667157928704,56.76156096143755,-22.712060872930433,380.18795985867285,-10.124830499231301,-340.4667157928704,380.18795985867285,-0.9830876268903902,0.9978678542777806,0.05461284668723558,7.050520821679938,-60.4328420532345,67.48336287491443,-0.07861999192523299,0.6738834866829165,-0.7525034786081495,4.51083046885883,258.4515479646293,4.51083046885883,258.4515479646293,-0.01115094812336149,0.02,-10.622636688314689
,-0.4153457764772952,,,,,717.1919129994224,26.410756610773873,-336.5745389507102,57.29273841718733,-25.352207820463985,373.8736694858879,-4.212811666855634,-336.5745389507102,373.8736694858879,-0.9828830796651348,0.99764578764359,0.05200718226058379,6.620595669994043,-59.741980663751065,66.36257633374511,-0.1983044010447542,1.789430782859316,-1.98773518390407,4.510086106823723,258.40889916158784,4.510086106823723,258.40889916158784,-0.029952652439343513,0.02333333333333333,-9.703661483782149
,-0.3883768117658519,,,,,713.4090469797833,24.914476741798353,-332.7155316037943,58.01362972699274,-25.689394954434338,373.8489198464952,-4.363837169197001,-332.7155316037943,373.8489198464952,-0.9824670423271448,0.9975797456205724,0.0576575085735723,7.30117641307941,-59.05700685967348,66.3581832727529,-0.1350716480119736,1.0925536916079128,-1.227625339619887,4.510258935933407,258.4188015401497,4.510258935933407,258.4188015401497,-0.0184999841628268,0.02666666666666667,-8.651619085736717
,-0.4366472429281032,,,,,716.8823107894698,24.891638889120713,-332.5785773143168,58.235132708857506,-22.63714918476449,377.6428664473719,-2.2447380290798007,-332.5785773143168,377.6428664473719,-0.9823474916366312,0.9981906584782446,0.06286148849652587,7.998911321117285,-59.03269747329124,67.03160879440851,0.1092664709200786,-0.8063965535872695,0.915663024507348,4.510312876693522,258.421892118048,4.510312876693522,258.421892118048,0.01366016780703805,0.03,-7.7871170427746295
,-0.4492345085949125,,,,,720.5971199869745,22.37253023194805,-339.7986868301095,60.352753091456464,-26.6559045977769,373.7794261240281,-4.517334924681949,-339.7986868301095,373.7794261240281,-0.9825280830567776,0.9973943083321368,0.047156362898775984,6.031581224670548,-60.314266912344436,66.345848137015,0.3436023003917571,-3.435934970544306,3.779537270936063,4.510253251699237,258.4184758575221,4.510253251699237,258.4184758575221,0.05696720106932241,0.03333333333333333,-7.1702156487020625
,-0.4555745745236095,,,,,722.3234691709015,22.69535693551703,-339.2837759497398,55.610737658914175,-30.67357348140636,376.3821916611084,-10.06688415233057,-339.2837759497398,376.3821916611084,-0.9846890563790409,0.9963417030795296,0.05135983710172254,6.584968788767926,-60.22287023107882,66.80783901984674,0.6747124762315427,-6.170586862718397,6.84529933894994,4.5106999009815745,258.4440669763226,4.5106999009815745,258.4440669763226,0.1024625169647591,0.03666666666666667,-6.668490042314099
,-0.4920193067652008,,,,,715.4353383874579,24.62299124879447,-329.96474940940686,59.862778393050604,-21.91247039846387,378.5415125279644,-2.2020660324368713,-329.96474940940686,378.5415125279644,-0.9812968810709496,0.99831193626084,0.06789818801521058,8.622375453543945,-58.56874302016973,67.19111847371367,1.2297005120428248,-8.352920105329567,9.58262061737239,4.511342729274278,258.4808983244461,4.511342729274278,258.4808983244461,0.1426173701978376,0.04,-6.026487619200128
,-0.534834709943425,,,,,717.9396542081842,28.36508861354013,-326.4536734312383,57.46424926569028,-21.262148752952033,384.62478584506334,-5.790260607234896,-326.4536734312383,384.62478584506334,-0.9812722056784294,0.9983627612822772,0.08102507233422279,10.325372453453939,-57.9455270340448,68.27089948749874,1.7849122582841892,-10.01684752603833,11.801759784322519,4.5119914769853695,258.5180688302604,4.5119914769853695,258.5180688302604,0.1728666221320779,0.04333333333333333,-5.040954908428501
,-0.5538549873350007,,,,,720.9339280986542,25.068708499761144,-334.81832593210584,63.740924810788506,-21.95484565335465,378.53484476083,-2.8351745917066715,-334.81832593210584,378.53484476083,-0.9797104327601656,0.9982943516332676,0.06063873140777192,7.759682092098553,-59.43025285294878,67.18993494504733,1.4789164679526718,-11.32680161321497,12.80571808116764,4.512134989408949,258.52629148643916,4.512134989408949,258.52629148643916,0.1905898270572975,0.04666666666666667,-3.771354357603297
