alphaGait,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider
0.09861111363023604+0i,-0.020193375571381008,0.26508654535757603,0.4576088387228688,-2.9475710475818102e-05,7.278924302134282e-06,793.8794343342537,26.50399971008301,-252.25799560546884,37.58700180053711,-395.364990234375,363.1189880371094,26.41399955749512,-252.25799560546884,363.1189880371094,-0.984000027179718,0.6759999990463257,0.1396446206275749,19.95497863769531,-45.40643920898437,65.36141784667969,2.437017715123161,-5.545297679443568,7.982315394566728,6.14300012588501,81.96798076154448,4.572203799090111,261.9679807615444,0.1221257992488947,0.003333333333333334,2.487534700901191
0.09654784090390853+0i,0.03074849379834177,0.2650829433767007,0.4576807416584378,-3.381968358856513e-05,3.755641071467863e-07,789.441934644829,24.15099906921387,-242.1230010986328,32.14400100708008,-400.5350036621094,367.2869873046875,24.73299980163574,-242.1230010986328,367.2869873046875,-0.9860000014305116,0.675000011920929,0.1585474253560727,22.52951751708984,-43.58214019775391,66.11165771484374,2.54668622331262,-4.926427560639376,7.473113783951995,6.14300012588501,81.96798076154448,4.572203799090111,261.9679807615444,0.1130377613005171,0.006666666666666667,2.1014736874327578
0.09447022992350018+0i,0.004758895631653104,0.2650642393466682,0.457639969226409,-1.7224411022503938e-05,3.4770464390071476e-05,794.1001064378868,26.34099960327148,-249.02099609375,32.65499877929688,-399.5350036621094,364.7000122070312,25.7549991607666,-249.02099609375,364.7000122070312,-0.9860000014305116,0.6729999780654907,0.1456730897974379,20.82222290039062,-44.823779296875,65.64600219726563,1.8884781446246808,-4.065306954332945,5.953785098957626,6.14300012588501,81.96798076154448,4.572203799090111,261.9679807615444,0.09069531882637052,0.01,1.687893517911979
0.09317495526374581+0i,0.002445277809584923,0.2651142281480947,0.4577719662526378,-1.48441913213615e-05,1.7348788444115908e-05,789.6402075013917,25.17200088500977,-245.5950012207031,34.95700073242188,-397.4410095214844,364.7300109863281,30.5359992980957,-245.5950012207031,364.7300109863281,-0.9850000143051147,0.675000011920929,0.1508725222371798,21.4443017578125,-44.20710021972656,65.65140197753907,1.4434639160789349,-2.975678794410407,4.419142710489342,6.14300012588501,81.96798076154448,4.572203799090111,261.9679807615444,0.0673122367135623,0.013333333333333329,1.237365634045411
0.08406729262299509+0i,0.053769208848223116,0.2650778968114842,0.4577778357731599,-5.891149695386177e-05,2.90769027080362e-05,788.9584091753934,24.15099906921387,-242.1230010986328,32.14400100708008,-399.1189880371094,367.31298828125,34.62799835205078,-242.1230010986328,367.31298828125,-0.9860000014305116,0.6759999990463257,0.1586775496993102,22.53419769287109,-43.58214019775391,66.116337890625,1.113847723349997,-2.154231018100365,3.268078741450364,6.14300012588501,81.96798076154448,4.572203799090111,261.9679807615444,0.049429215920226616,0.01666666666666667,0.7260079096318613
0.09126243928713092+0i,0.01991455666336606,0.2650575564350633,0.4578198762962064,-4.9171108452122914e-05,3.76753456443335e-05,787.4765411374153,21.43600082397461,-240.25799560546884,32.18000030517578,-404.6159973144531,362.8450012207031,26.52700042724609,-240.25799560546884,362.8450012207031,-0.9869999885559082,0.6669999957084656,0.1556706761552187,22.065661010742197,-43.246439208984384,65.31210021972656,0.8362344692949871,-1.6389340488470858,2.4751685181420733,6.14300012588501,81.96798076154448,4.572203799090111,261.9679807615444,0.03789754899651022,0.02,0.2381749495090087
0.09627317400506585+0i,0.018812821504695883,0.2650316505806146,0.4578051083178835,-4.356133735855527e-05,5.8847340390189025e-05,789.9138654581592,22.01600074768066,-240.2409973144531,29.90099906921387,-403.3779907226562,368.0570068359375,28.854999542236328,-240.2409973144531,368.0570068359375,-0.9879999756813048,0.6729999780654907,0.1618100594390119,23.00688171386719,-43.24337951660157,66.25026123046875,0.7499201732134004,-1.409538374680143,2.1594585478935437,6.144000053405763,82.02527238830254,4.573203726610863,262.0252723883024,0.03259547219566887,0.02333333333333333,-0.0906513459878774
0.08702597937940447+0i,0.01321160796516097,0.2649525736091161,0.4577629502701331,-5.705957286153418e-05,8.077027089303801e-05,796.8173316377623,21.43600082397461,-240.25799560546884,32.18000030517578,-405.4989929199219,375.447998046875,30.59499931335449,-240.25799560546884,375.447998046875,-0.9869999885559082,0.6779999732971191,0.1696624773002106,24.33420043945312,-43.246439208984384,67.5806396484375,0.8398068266354403,-1.492494276347625,2.332301102983065,6.14300012588501,81.96798076154448,4.572203799090111,261.9679807615444,0.03451137951809826,0.02666666666666667,-0.2613803519890267
0.09116537878299213+0i,0.028829115908251882,0.2649291729055451,0.4577680047505308,-4.8482296499369186e-05,8.363690958784753e-05,796.8173316377623,21.43600082397461,-240.25799560546884,32.18000030517578,-405.4989929199219,375.447998046875,30.59499931335449,-240.25799560546884,375.447998046875,-0.9869999885559082,0.6779999732971191,0.1696624773002106,24.33420043945312,-43.246439208984384,67.5806396484375,1.02384514589138,-1.819564894740399,2.8434100406317784,6.14300012588501,81.96798076154448,4.572203799090111,261.9679807615444,0.042074328615762366,0.03,-0.3797887660703393
0.08759768167564531+0i,0.02015990614086149,0.2649106567338482,0.4578278691504216,-5.2131132093430343e-05,9.757616510133738e-05,796.944001369558,20.89599990844727,-236.7449951171875,29.368000030517575,-409.6700134277344,376.8900146484375,29.97200012207031,-236.7449951171875,376.8900146484375,-0.9890000224113464,0.6759999990463257,0.1758530326979174,25.226103515625,-42.61409912109375,67.84020263671874,1.2560965291951578,-2.121906063202725,3.378002592397884,6.144000053405763,82.02527238830254,4.573203726610863,262.0252723883024,0.04979352155663413,0.03333333333333333,-0.5074339290825792
0.08844859174466907+0i,0.01979264901962097,0.264872791923046,0.4578652773490499,-7.3392305610126e-05,9.777059078397432e-05,783.9776958267183,19.53700065612793,-230.0879974365234,26.73800086975098,-407.4249877929688,370.2210083007812,33.38199996948242,-230.0879974365234,370.2210083007812,-0.9900000095367432,0.6710000038146973,0.17874617047170602,25.22394195556641,-41.41583953857422,66.63978149414062,1.3546070556092351,-2.224164190980148,3.5787712465893837,6.144000053405763,82.02527238830254,4.573203726610863,262.0252723883024,0.05370322600628651,0.03666666666666667,-0.6248983287643104
0.0949306259594565+0i,0.03553648500036388,0.2648279651866716,0.4566385269140485,-5.3957644971958096e-05,-0.0001021588525436379,787.696049630144,16.319999694824222,-228.281005859375,26.77400016784668,-412.6950073242188,373.5339965820312,26.58699989318848,-228.281005859375,373.5339965820312,-0.99099999666214,0.6700000166893005,0.1844023348737861,26.14553833007812,-41.0905810546875,67.23611938476563,1.39707135800517,-2.1956508659549265,3.592722223960098,6.144000053405763,82.02527238830254,4.573203726610863,262.0252723883024,0.05343440782773876,0.04,-0.6491426723146533
0.09192233992804351+0i,-0.0003009680694390227,0.2647593970510924,0.4566977245959958,-4.007413867651577e-05,-7.356880827560919e-05,793.7870775115863,20.57200050354004,-233.5570068359375,29.54999923706055,-409.6700134277344,376.8900146484375,29.97200012207031,-233.5570068359375,376.8900146484375,-0.9879999756813048,0.6759999990463257,0.1805685830283725,25.79994140625,-42.04026123046875,67.84020263671874,1.270593239224732,-2.07039507778631,3.3409883170110413,6.144000053405763,82.02527238830254,4.573203726610863,262.0252723883024,0.04924791181568081,0.04333333333333333,-0.4711539879166149
0.09131404041958885+0i,0.018666524694481268,0.2647220164102513,0.456695325651114,-5.8977070732851855e-05,-6.840294180163187e-05,794.011001471179,11.350000381469732,-230.0460052490234,23.55900001525879,-416.3710021972656,376.4450073242188,36.22100067138672,-230.0460052490234,376.4450073242188,-0.9940000176429749,0.6690000295639038,0.184379059992797,26.351820373535148,-41.40828094482422,67.76010131835939,1.164817112199823,-1.830350751773834,2.995167863973657,6.1459999084472665,82.13985564181866,4.575203581652367,262.1398556418186,0.04420252930114977,0.04666666666666667,-0.04739357608017656
0.09260310768827927+0i,0.002203503664276241,0.264675358720704,0.4566830784718927,-6.305559632138746e-05,-8.307983548586084e-05,803.398976736592,14.84700012207031,-232.1049957275391,23.68199920654297,-418.302001953125,384.9020080566406,36.57099914550781,-232.1049957275391,384.9020080566406,-0.9929999709129332,0.6759999990463257,0.1901882087898136,27.50346221923828,-41.77889923095703,69.28236145019531,1.276180524978698,-1.938571119831601,3.214751644810298,6.144000053405763,82.02527238830254,4.573203726610863,262.0252723883024,0.046400722745590484,0.05,0.5536979481549454
0.09473420656298102+0i,0.01127467809948257,0.2646296838135609,0.4566947934614355,-6.131572644565986e-05,-5.551849227286576e-05,797.1703985571997,16.79000091552734,-228.2469940185547,26.77400016784668,-416.9580078125,382.4840087890625,32.44900131225586,-228.2469940185547,382.4840087890625,-0.99099999666214,0.675000011920929,0.1934806097286875,27.76266265869141,-41.08445892333985,68.84712158203125,1.660420340018033,-2.457166018029348,4.11758635804738,6.144000053405763,82.02527238830254,4.573203726610863,262.0252723883024,0.05980767624600373,0.05333333333333334,1.2004167302442958
0.09034221175225365+0i,0.03409376888814108,0.2646071764707458,0.4566330083287261,-5.316753109338435e-05,-5.405525487858776e-05,807.3023133915649,15.324999809265142,-232.0740051269531,23.68199920654297,-419.1440124511719,389.9710083007812,34.152999877929695,-232.0740051269531,389.9710083007812,-0.9929999709129332,0.6800000071525574,0.1955859664398652,28.421460571289053,-41.77332092285156,70.19478149414063,2.154118498977009,-3.166082303824987,5.320200802801996,6.144000053405763,82.02527238830254,4.573203726610863,262.0252723883024,0.07579197042227548,0.05666666666666665,1.775342098796027
0.09950887880047046+0i,0.008905266020576619,0.2646024225116903,0.4566783442383619,-4.710444389954827e-05,-8.147773758526712e-05,789.8734649689125,12.097999572753912,-222.7769927978516,28.95299911499023,-418.9159851074219,377.3320007324219,35.20000076293945,-222.7769927978516,377.3320007324219,-0.9900000095367432,0.6679999828338623,0.1956705912897748,27.81990142822266,-40.09985870361328,67.91976013183594,2.267937953680003,-3.269026374006824,5.536964327686828,6.1459999084472665,82.13985564181866,4.575203581652367,262.1398556418186,0.08152214196486088,0.06,2.210074725859013
0.08586398615787547+0i,0.059886008062818526,0.2645862648057555,0.4566448720316896,-5.8793206087787146e-05,-7.208705958317019e-05,795.0837521940622,12.70499992370605,-222.7039947509766,23.83799934387207,-421.1530151367188,383.8880004882812,31.82600021362305,-222.7039947509766,383.8880004882812,-0.9929999709129332,0.6729999780654907,0.2027258201321706,29.01312103271484,-40.08671905517577,69.09984008789064,2.1442688080538783,-2.962683717836104,5.106952525889981,6.1459999084472665,82.13985564181866,4.575203581652367,262.1398556418186,0.07390686460915483,0.06333333333333334,2.480593811328558
0.08682031450008675+0i,0.038893092747230185,0.2645916843907145,0.4566673263572547,-5.669321786361259e-05,-7.49487387817771e-05,798.6012728469217,11.248000144958501,-226.53399658203116,20.74699974060059,-421.18798828125,383.9920043945312,31.79000091552734,-226.53399658203116,383.9920043945312,-0.9950000047683716,0.6729999780654907,0.1971672387287592,28.34244140625,-40.776119384765614,69.11856079101561,1.715394316733269,-2.467928660360207,4.183322977093478,6.1459999084472665,82.13985564181866,4.575203581652367,262.1398556418186,0.060523872737194576,0.06666666666666668,2.618554112181271
0.09336005809565096+0i,0.05393075704739658,0.2645674192672895,0.4566332675763226,-6.919230899529727e-05,-4.138236718598254e-05,802.6043069634622,11.248000144958501,-226.53399658203116,20.74699974060059,-424.5950012207031,386.2560119628906,31.16699981689453,-226.53399658203116,386.2560119628906,-0.9950000047683716,0.671999990940094,0.1990046826251713,28.749962768554692,-40.776119384765614,69.52608215332032,1.453084378412958,-2.060911958992544,3.5139963374055023,6.1459999084472665,82.13985564181866,4.575203581652367,262.1398556418186,0.05054213078850562,0.07,2.682418278297645
0.08605795782135607+0i,0.07147581966137295,0.2645623825221017,0.4565980576590581,-6.546745389912623e-05,-5.091586778982471e-05,802.9921760684982,13.75500011444092,-226.1679992675781,26.65099906921387,-424.5950012207031,386.2560119628906,31.16699981689453,-226.1679992675781,386.2560119628906,-0.99099999666214,0.671999990940094,0.1993643493254365,28.81584228515625,-40.71023986816406,69.52608215332032,1.4073354432309642,-1.9882453166539769,3.395580759884941,6.1459999084472665,82.13985564181866,4.575203581652367,262.1398556418186,0.04883894870412715,0.07333333333333332,2.7176039622074164
0.08246013757497918+0i,0.0818873957056212,0.2645698680812572,0.4566930390289535,-7.827169262561441e-05,-4.213225391919151e-05,807.9544953513513,11.635000228881841,-230.7749938964844,29.158000946044922,-427.1849975585938,383.5570068359375,32.924999237060554,-230.7749938964844,383.5570068359375,-0.99099999666214,0.6669999957084656,0.1890972991901153,27.50076232910156,-41.53949890136719,69.04026123046874,1.5289745552772234,-2.30949368236046,3.838468237637681,6.1459999084472665,82.13985564181866,4.575203581652367,262.1398556418186,0.05559753351488906,0.07666666666666666,2.7957334694568217
0.08852088426170503+0i,0.06554311458580743,0.2645682999647824,0.4567441069482188,-9.814066596863792e-05,-3.897050988499462e-05,817.512554632179,15.62100028991699,-232.7870025634766,29.2810001373291,-432.3269958496094,388.4949951171875,36.35800170898438,-232.7870025634766,388.4949951171875,-0.9900000095367432,0.6669999957084656,0.1904655673743973,28.02743865966797,-41.90166046142577,69.92909912109376,1.8620829402535304,-2.783856493665095,4.645939433918625,6.1459999084472665,82.13985564181866,4.575203581652367,262.1398556418186,0.06643785623311714,0.08,2.986404243577541
0.09155855277121457+0i,0.09156028287668504,0.2645719950747201,0.4566694506862779,-8.83427831155359e-05,-2.8398343555863237e-05,804.0107725630662,12.503000259399409,-223.45599365234384,29.4370002746582,-428.8840026855469,386.1260070800781,37.01699829101562,-223.45599365234384,386.1260070800781,-0.9900000095367432,0.6679999828338623,0.2023231764783035,29.280602416992192,-40.22207885742189,69.50268127441406,2.139259651886716,-2.938650960430864,5.077910612317578,6.1459999084472665,82.13985564181866,4.575203581652367,262.1398556418186,0.07306064340552144,0.08333333333333333,3.2464450154456226
0.08429999105534321+0i,0.09789205052521767,0.2645980282219773,0.4567249801977561,-0.0001274921966384623,-3.484626228700272e-05,805.676804988827,10.711000442504881,-224.1020050048828,26.52799987792969,-434.3569946289062,382.4859924316406,33.99399948120117,-224.1020050048828,382.4859924316406,-0.9919999837875366,0.6600000262260437,0.1965850157855224,28.50911773681641,-40.3383609008789,68.84747863769532,1.9829565407561984,-2.8057415641622816,4.78869810491848,6.1479997634887695,82.25443889533483,4.577203436693871,262.2544388953347,0.06955517035153377,0.08666666666666667,3.441323327103175
0.0903948561307988+0i,0.1241613561176109,0.2645922623883272,0.4567940487648368,-0.0001329911083970958,-3.5016236074658647e-05,808.5277856340297,13.939000129699712,-225.8899993896484,26.49200057983398,-434.322998046875,383.4140014648438,39.071998596191406,-225.8899993896484,383.4140014648438,-0.99099999666214,0.6600000262260437,0.1948281863333472,28.35432037353516,-40.66019989013672,69.01452026367187,1.700338679238134,-2.4382919311048834,4.138630610343017,6.1479997634887695,82.25443889533483,4.577203436693871,262.2544388953347,0.05996753428888973,0.09,3.487763849980209
0.08845288576007725+0i,0.1414155704251812,0.2646102325247403,0.4568183977544416,-0.00014174144335421518,-4.093513751260436e-05,808.5890231031505,9.654000282287598,-220.6410064697266,23.71500015258789,-436.5740051269531,389.9649963378906,35.69800186157227,-220.6410064697266,389.9649963378906,-0.9929999709129332,0.6650000214576721,0.2094067381948168,30.478318176269532,-39.715381164550784,70.19369934082032,1.610433237865662,-2.098507191636807,3.708940429502469,6.1459999084472665,82.13985564181866,4.575203581652367,262.1398556418186,0.05283865167860698,0.09333333333333334,3.4480639450448014
0.09060013367990156+0i,0.1365252433110413,0.2646124861503012,0.4567983708498107,-0.00015205143480004354,-1.654400799350197e-05,804.9039524541467,6.144000053405763,-218.60400390625,23.591999053955078,-440.3190002441406,382.9660034179688,40.20700073242188,-218.60400390625,382.9660034179688,-0.9940000176429749,0.6549999713897705,0.2042007608616905,29.58515991210938,-39.348720703125,68.93388061523437,1.478186497357414,-1.9660109258980327,3.444197423255446,6.1479997634887695,82.25443889533483,4.577203436693871,262.2544388953347,0.049963782577101566,0.09666666666666666,3.4773266887475733
0.0835485750136664+0i,0.1340907560178835,0.2646230091071554,0.456855475390385,-0.00015523264400468809,-3.925611332009082e-05,800.5073283689404,7.592999935150146,-214.77099609375,26.68400001525879,-437.8389892578125,384.9519958496094,33.29800033569336,-214.77099609375,384.9519958496094,-0.9919999837875366,0.6589999794960022,0.2125914326138758,30.63257995605469,-38.658779296875,69.29135925292968,1.514351626055801,-1.911134660336818,3.42548628639262,6.1479997634887695,82.25443889533483,4.577203436693871,262.2544388953347,0.04943598052231582,0.1,3.643061151255052
0.08896086100867381+0i,0.1559736183141922,0.2646048767101509,0.4568552658771046,-0.0001617255438618181,-1.134169879657421e-05,795.7840265609891,8.597000122070312,-217.1790008544922,20.90299987792969,-432.6180114746094,380.8489990234375,34.97900009155273,-217.1790008544922,380.8489990234375,-0.9950000047683716,0.6600000262260437,0.2056713790502323,29.46059967041016,-39.09222015380861,68.55281982421874,1.600610360004662,-2.123901525216236,3.724511885220897,6.1479997634887695,82.25443889533483,4.577203436693871,262.2544388953347,0.05433054241636138,0.1033333333333333,3.818498885831867
0.08456236567453078+0i,0.1709944653010496,0.2646132444512905,0.4569143240396299,-0.0001834493691606764,-2.431766012031544e-05,802.3397592768933,2.29800009727478,-213.3509979248047,20.81599998474121,-441.2510070800781,387.2090148925781,32.674999237060554,-213.3509979248047,387.2090148925781,-0.9950000047683716,0.6589999794960022,0.2166887717548268,31.29444305419922,-38.40317962646484,69.69762268066407,2.153582644962748,-2.642782969861611,4.796365614824358,6.1479997634887695,82.25443889533483,4.577203436693871,262.2544388953347,0.06881677495371727,0.1066666666666667,3.7970356447810687
