alphaGait,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr,ForcePiedAr,ForcePiedAv,ForcePiedAv,ForcePiedAv,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider
NaN+0i,-1.214645208500258,,,,,161.1721997389231,-27.941081950962,-97.66804208024412,-17.70544582226265,5.314389931247182,53.54314668872126,-21.799740711909763,-97.66804208024412,53.54314668872126,-0.9471522820307908,0.9222890105049378,-0.2737748536223936,-7.832168931995307,-17.33607746924333,9.503908537248023,2.629688368005755,5.820671344495861,-3.190982976490107,4.430625970726327,253.856168723672,4.430625970726327,253.856168723672,-0.3357548069811387,0.03666666666666667,-11.1373713683216
NaN+0i,-1.248175154069145,,,,,147.27546410761508,-30.694764899709977,-83.1971962998851,-14.699336487463091,0.3393786425696579,54.275814282588655,-18.63436841299369,-83.1971962998851,54.275814282588655,-0.9255559417558128,0.945792900003494,-0.19637610509353698,-5.13354530807012,-14.767502343229609,9.633957035159488,1.333153668530126,3.835039673839938,-2.501886005309812,4.4304099356019275,253.8437908228173,4.4304099356019275,253.8437908228173,-0.2596945363342483,0.04,-15.29117622801686
NaN+0i,-1.317071316069843,,,,,157.2671917249511,-30.20767208641984,-90.03450772456489,-11.30494222330925,0.7561771996324274,56.52675212774545,-24.54347551772277,-90.03450772456489,56.52675212774545,-0.9414149776414341,0.9171989194588368,-0.2130625925807975,-5.94762661843545,-15.98112512111027,10.03349850267482,1.263383547596008,3.3946802389211066,-2.1312966913250966,4.4303450619249585,253.8400738349255,4.4303450619249585,253.8400738349255,-0.2124181003023938,0.04333333333333333,-17.17608842323651
NaN+0i,-1.433335502295165,,,,,165.50779890408208,-31.212131287622537,-85.72285660683941,-10.82549712008286,-3.251243405087439,71.40284544276884,-17.715223872110236,-85.72285660683941,71.40284544276884,-0.9331052715478128,0.969627856038436,-0.08652167002939573,-2.5418019816225286,-15.215807047714,12.674005066091471,0.4659355719208422,2.789196723534007,-2.323261151613165,4.4291713851627526,253.7728271099385,4.4291713851627526,253.7728271099385,-0.1833091544068346,0.04666666666666667,-16.78897166838215
NaN+0i,-1.4869885427639817,,,,,180.097737675446,-38.24631142839763,-95.12599984163208,-12.038505291002949,-4.891030838623461,74.68038970067934,-17.53270854763132,-95.12599984163208,74.68038970067934,-0.9214857912927722,0.9715580174236864,-0.1135250803527458,-3.629095800019111,-16.884864971889687,13.255769171870579,0.5666126066080365,2.636242711999162,-2.069630105391126,4.428870208222363,253.7555709423675,4.428870208222363,253.7555709423675,-0.1561305178565561,0.05,-14.683512986976941
NaN+0i,-1.5006936791693313,,,,,182.89245149803847,-34.45435580483643,-92.45981740149273,-9.534992993240202,-8.36623208869477,81.5673044684887,-17.11321049728848,-92.45981740149273,81.5673044684887,-0.9327089947292304,0.9737978565910724,-0.05955693000878633,-1.933421045608215,-16.411617588764962,14.47819654315675,0.22280118664260604,1.8912217190390768,-1.668420532396471,4.4280470212459475,253.7084058028687,4.4280470212459475,253.7084058028687,-0.1152367649812756,0.05333333333333334,-11.84278215378073
NaN+0i,-1.530826238088167,,,,,190.6306236614531,-34.47774314130231,-92.25039140738508,-9.790029333234186,-5.488571722415902,90.70527327372066,-12.01825989215956,-92.25039140738508,90.70527327372066,-0.9321220414067544,0.9895573061159306,-0.008105298634538525,-0.2742584687254315,-16.37444447481085,16.10018600608542,0.013126254196564829,0.783695473480827,-0.7705692192842621,4.427711987160126,253.6892097637582,4.427711987160126,253.6892097637582,-0.047860889246435334,0.056666666666666664,-9.212223814090736
NaN+0i,-1.5528637245090517,,,,,222.8059513422141,-37.14879308227815,-110.7647620615262,-7.078402375392843,-9.91060830487574,104.38880744388001,-13.807396491589131,-110.7647620615262,104.38880744388001,-0.9463628326654135,0.9870035462419352,-0.02861662616836125,-1.131731944632206,-19.660745265920898,18.52901332128869,-0.059996777725981214,-1.042279816560217,0.982283038834236,4.427024075074682,253.6497953045861,4.427024075074682,253.6497953045861,0.05301324046789116,0.06,-7.440380040223875
NaN+0i,-1.55029814204056,,,,,251.68815270854458,-39.1860874620528,-125.84281585599899,-2.0179840271020018,-14.627812850087528,118.2973173928388,-12.671977869902289,-125.84281585599899,118.2973173928388,-0.9546695563564351,0.98688043031211,-0.02997955359423663,-1.339325977210941,-22.337099814439824,20.99777383722889,-0.2454431939083773,-4.093468815204541,3.8480256212961637,4.426366061732057,253.6120939171904,4.426366061732057,253.6120939171904,0.1832587421469244,0.06333333333333334,-6.867418848014539
NaN+0i,-1.560336272568861,,,,,266.3619128443549,-37.1428034838918,-131.82536601625472,-8.88191287175435,-14.94026768892669,127.27572558279181,-15.76878464186426,-131.82536601625472,127.27572558279181,-0.9605058073930852,0.9857460876013237,-0.01708067187564245,-0.8075611769396643,-23.399002467885214,22.59144129094555,-0.2630167558584801,-7.6208835877304075,7.357866831871926,4.427569936699443,253.6810708718832,4.427569936699443,253.6810708718832,0.3256926699413771,0.06666666666666668,-7.510120261693831
NaN+0i,-1.6090434865063232,,,,,289.2818346770607,-31.63751957919074,-140.1073860689035,-3.327687927694484,-21.089539738000212,143.86979057395232,-7.6479062380599725,-140.1073860689035,143.86979057395232,-0.9751787777425938,0.9880603973609884,0.01300601715710549,0.6678267996461632,-24.869061027230376,25.53688782687654,0.3058720828581727,-11.39030583851423,11.6961779213724,4.42973912505365,253.8053562095481,4.42973912505365,253.8053562095481,0.4580110936252243,0.07,-9.086532756798338
NaN+0i,-1.576505739273415,,,,,333.31757050168596,-37.146314302695345,-163.35129632193917,2.5422765461456107,-23.89677583673211,163.9859509843447,-4.410424316047299,-163.35129632193917,163.9859509843447,-0.9749934656146656,0.9891980836925736,0.001904054027065543,0.1126512025769653,-28.994855097144214,29.10750629972118,0.06349739717610432,-16.34334821156559,16.406845608741687,4.431361884775106,253.8983334927514,4.431361884775106,253.8983334927514,0.5636637312657339,0.07333333333333332,-11.0507366860075
NaN+0i,-1.6631504901041008,,,,,370.24942444599714,-33.93748845196111,-180.38928865067692,3.9062921340038077,-29.80881939381072,184.21547326685834,-3.9725463947374395,-180.38928865067692,184.21547326685834,-0.9825365460252612,0.9869359780646562,0.01033407309655241,0.6791477693721973,-32.01909873549516,32.698246504867356,0.4309365076929326,-20.31693132306759,20.74786783076052,4.43366074305842,254.030048370084,4.43366074305842,254.030048370084,0.6345253965735459,0.07666666666666666,-12.60879277283144
