Alignement,AlphaGaitDmin,BasDeButte,BasDeButte2,Bip,Braquet,c3d,CGR18,CGR28,ChuteGrille,CoupsDePedal,CoupsDePedal,CoupsDePedal,CoupsDePedal,DAlignementMin,DebutOrdre,DEpauleMin,DistanceDmin,DistanceRecul,Dmin,Engagement,EngagementDmin,FinDplcmt,FinMarker,FinOrdre,FinSignalSensix,FinSignalSonore,ForceGuidonMax,ForceUPiedArMax,ForceUPiedAvMax,Franchissement,GaitDown,HauteurFWDmin,HauteurFWRecul,ImpulsionParCoups,ImpulsionParCoupsPAr,ImpulsionParCoupsPAv,Intention,IntentionPAr,IntentionPAv,longueurManivelle,MasseBike,MasseRider,MoyennePuissanceBasDeButte,MoyennePuissanceButteTotale,MoyennePuissancePremCassure,PDenHaut,PGenHaut,PGenHaut,PourcFuPremCassure,PremCassure,PuissanceMaxBasDeButte,PuissanceMaxPremCassure,Rate,RateForceDeveloppement,Recul,TailleRider,ThetaManivelleDepart,ThetaManivelleRecul,TimeToPeak,TpsBasDeButte,TpsDAlignementMin,TpsDEpauleMin,TpsDmin,TpsPassageGrille,TpsPremCassure,TpsReaction,TpsRecul,TpsTroism,TravailParCoups,TravailParCoupsPAr,TravailParCoupsPAv,Troism,VitesseBasDeButte,VitessePassageGrille,VitessePremCassure,VitesseTroism,VMaxBasDeButte,VMaxPremCassure
6940.0,41.287831631015756,7604.0,7623.0,6789.0,2.6875,2.1355408805e-313,6990.0,7276.0,6897.0,7019.0,7142.0,7230.0,7306.0,-2.158485971180467,5072.0,8.31506957928314,2.995575494110442,13.299959394397641,6968.0,6933.0,17.521459554834,7321.0,7321.0,6662.0,8495.0,7572.0,2069.418856184128,1679.5270837047,6967.0,7000.0,6998.0,16.52682838013699,10.14748897047966,63253.909398986136,-697.0474569820527,63950.95685596822,73.75955405798662,26.34823505736007,47.41131900062658,175.0,9.7,95.6,,1357.0018756402949,1298.2545149202072,7019.0,7142.0,7306.0,61.65938771716879,7257.0,,3769.3699429620397,300.0,4394.2362867712345,6890.0,187.0,78.89353726726048,73.48448556415447,0.5266666666666666,2.355,0.1433333333333333,0.12,0.2366666666666667,0.3433333333333333,1.2,6809.0,-0.02333333333333333,0.7866666666666666,202151.0519977014,14064.380478542758,188086.67151915852,7133.0,15.789473684209831,0.005424741128448478,0.008616167755748836,0.0070083889271085244,,138.3298473660531
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25386.011564685734,21334.76282602278,4051.2487386629577,,,,,,,,,,7230.0,,,,,,,,,,,,,,,,,,,,,,,186820.4808544905,160194.74804732561,26625.73280716499,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18164.82361268147,2116.430858747143,16048.392753934331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197595.6570339852,21022.29696909193,176573.3600648932,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9161.84649302544,7555.528720489713,1606.31777253573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123528.6014089009,102642.71888159901,20885.8825273019,,,,,,,
