Unnamed: 0,alphaGait,AngleBike,AngleBike.1,AngleBike.2,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForceGuidon,ForceGuidon.1,ForceGuidon.2,ForceGuidon_R0,ForceGuidon_R0.1,ForceGuidon_R0.2,ForcePedaleD_R0,ForcePedaleD_R0.1,ForcePedaleD_R0.2,ForcePedaleG_R0,ForcePedaleG_R0.1,ForcePedaleG_R0.2,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,normForceGuidon,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitessePedalier,VitesseRider,Impulsion,ImpulsionPAr,ImpulsionPAv,Travail,TravailPAr,TravailPAv
0,0.01150769527891375,-15.33490125581577,2.2448388267498443,0.2304505811480353,0.17923504401886706,0.2436834321239585,0.3564676123420477,-0.0001742692919337874,-4.323066795125508e-06,103.4254858903545,-231.5370906932988,-47.10585669121761,111.3759562281233,-227.34601771563632,-49.339657843351745,-52.1929234430036,-236.12280636546382,33.395085415532925,52.51686085098237,-441.54241330387686,-19.49061051900676,689.1989895315538,-39.74951116824013,-238.26107863664157,35.28381274933759,-79.00409552288704,437.833925197714,12.54647977840022,-238.26107863664157,437.833925197714,-0.9760101625804573,0.9837161342796455,0.2895721694205057,34.92524814818768,-41.695688761412285,76.62093690959995,257.9248286477792,-0.08978827643279923,0.1071941998144376,-0.1969824762472368,1.3784608580070359,78.97998938778544,-11.187909756352141,-637.3031356306874,0.01863310299614426,0.003333333333333334,-0.002570870106686943,-0.001754940206577258,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01007168589690295,-15.322524702560713,2.211333086744995,0.2239334914692558,-0.001604996294133798,0.2436981280614775,0.3564299189697315,2.076602677181238e-05,1.778140057989708e-05,92.75415320065628,-243.40962605023984,-38.049179697385405,100.75646292121901,-239.74560370332446,-40.85951235717162,-58.06914144150631,-234.03528648899155,35.5667330429266,52.1707975602182,-437.60277447017984,-20.02791983720511,684.8972543741005,-46.0578751899532,-236.4437811934613,37.18256953210867,-77.98813371830849,434.0055373562658,13.271867174894233,-236.4437811934613,434.0055373562658,-0.9700627465590024,0.9837903154193599,0.2884545892118492,34.5733073284908,-41.37766170885572,75.95096903734651,263.2476382905122,-0.08929215738527117,0.1068656997850178,-0.1961578571702889,1.3773036074270608,78.9136838137138,-11.189067006932108,-637.369441204759,0.01872596716157645,0.006666666666666667,-0.002582690644458196,-0.0017630092011728328,34.43106184432797,-41.33757269545913,75.76863453978712,-0.08552459892618168,0.1026591946338798,-0.1881837935600615
2,0.01134243782412688,-15.334829120251513,2.247228875240843,0.2262791059145805,0.2274588493651777,0.243665030750122,0.3564401799750689,-0.0001979308349291664,2.559555445644235e-05,73.59356427018739,-243.50504785871018,-29.22568014233739,81.47740357682005,-240.5656678812962,-32.47235066408176,-54.83116227343423,-235.64503916985214,36.23605197812129,52.42503922530783,-441.5549286402543,-19.45424308426031,689.7202712594756,-42.57364425687871,-237.8929482699287,37.98055137445638,-78.8469041384954,437.8625884160326,12.535018613614607,-237.8929482699287,437.8625884160326,-0.9724256657704022,0.9837805342009346,0.2899286108858971,34.99468702556818,-41.63126594723752,76.62595297280569,256.05636374526057,-0.09493261466281352,0.11293614156933696,-0.2078687562321506,1.378330599585853,78.9725261300056,-11.188040014773321,-637.3105988884672,0.01874893805721771,0.01,-0.002712772215778152,-0.00185180613379475,69.18033958266722,-82.87424793059313,152.05458751326032,-0.1750648158352169,0.2096891444336075,-0.3847539602688244
3,0.012596030528411307,-15.323418140770269,2.2211048153918265,0.2208590189012472,0.004746176120420387,0.2436736403568112,0.3563739577476472,2.810787283741289e-05,1.7425118808978009e-06,55.49043247660789,-251.6361956840471,-26.44077667360268,63.47371444326426,-249.2913240000866,-30.39738638342402,-52.820043664261924,-235.90704278460768,38.555533999140046,54.09658127576415,-438.6604639049698,-15.35069318113492,687.0532522742203,-40.87189259968225,-237.96017828386792,40.41114940782989,-79.7201634667228,434.9223771459269,8.503403716462575,-237.96017828386792,434.9223771459269,-0.9720467454044792,0.9834309790470612,0.2866767578933553,34.46838480086033,-41.643031199676884,76.1114160005372,259.0348967723932,-0.1030141559605218,0.1244567082402224,-0.2274708642007442,1.3772855600821459,78.91264977701877,-11.18908505427703,-637.3704752414542,0.01871902265424885,0.013333333333333329,-0.002988656316670534,-0.002040131518166195,103.9643367596967,-124.3787117586398,228.34304851833642,-0.2671772018592592,0.3195900651107849,-0.5867672669700441
4,0.007117953699699375,-15.333012468042279,2.248818909833559,0.2418377138846843,0.1844694075847428,0.2436464228577239,0.3563748220565688,-0.0001585877112010026,-3.771610789737867e-06,50.83520895794538,-263.0280192278368,-15.56446601964325,58.96299995267705,-261.0375008313089,-19.824171294631267,-61.55608097166215,-236.81962419636181,38.37970479109743,54.529008617412,-431.6813758867193,-18.9687814212036,683.2056293130148,-49.22196891879752,-239.43752469458215,39.90685145229979,-80.50089984086968,427.8538507484776,11.94676782079587,-239.43752469458215,427.8538507484776,-0.9667188701870748,0.9823864005246614,0.2757827482237729,32.9728570594317,-41.90156682155187,74.87442388098356,268.3471817835877,-0.1050813405333529,0.133536284226758,-0.2386176247601108,1.3787360219025622,78.99575511767341,-11.187634592456613,-637.2873699007994,0.01804032698102564,0.01666666666666667,-0.003186904317813581,-0.00217546055994632,138.695872672911,-166.015860332097,304.7117330050079,-0.3661505871709269,0.4382864900155646,-0.8044370771864915
5,0.01503529364116469,-15.323214221537187,2.217195053219503,0.2185464243950815,0.02007530309435879,0.2436490391912803,0.3562925180758142,3.379451180396398e-05,6.368565260761461e-06,35.981635849398884,-266.5589267713175,-9.007081976374629,43.98430268365762,-265.1503949371122,-13.788265580933055,-58.54468852006272,-234.6344383355197,41.382505334282186,54.4979251046835,-434.73289045868853,-22.88348494522091,684.0759324989344,-46.78565603554552,-236.98014867217012,42.95140835080581,-80.236159075374,431.0354113296573,16.03111746648344,-236.98014867217012,431.0354113296573,-0.9659126365018252,0.9824556769885514,0.2836750328996402,33.95967096506028,-41.47152601762977,75.43119698269005,269.1272321516433,-0.1069559070854501,0.1306144776254478,-0.2375703847108979,1.377231109170793,78.90952996960755,-11.18913950518838,-637.3735950488652,0.01634449473718274,0.02,-0.003149497743823627,-0.002149925897376254,172.41649360305692,-207.7881593427113,380.20465294576826,-0.4701983354178642,0.5672829862490548,-1.037481321666919
6,0.008922939639318336,-15.33238473205698,2.243110636750766,0.2458921934384899,0.1683704264609673,0.2436242423063894,0.3562872599059175,-0.00014082640890727968,-3.8978473444750686e-06,20.937194628250012,-271.0991641068467,-8.208215752528242,29.139519263344468,-270.1333585153458,-13.392338798471641,-51.97292701933504,-236.11370462076752,38.441545199587935,50.952500692028856,-432.4421149258152,-17.06669994295853,680.5710674080602,-39.6875193782235,-238.16445488958092,40.38826912339758,-76.92022665928532,428.8042938010099,10.186691500558268,-238.16445488958092,428.8042938010099,-0.9728811976694662,0.9840200497390424,0.2801174602345005,33.36197180950006,-41.67877960567667,75.04075141517673,272.030324971633,-0.09476674016398562,0.1183911460568545,-0.2131578862208402,1.378781639120881,78.99836879175625,-11.18758897523829,-637.2847562267166,0.013019539263800659,0.02333333333333333,-0.00284056172414246,-0.001939038446941259,205.8827576153029,-249.47470576230216,455.35746337760514,-0.5762169592272657,0.6993583671751578,-1.2755753264024228
7,0.01517899237159595,-15.32024769479249,2.2161614235323865,0.22013691756702491,0.02269593718267515,0.2436400989941275,0.35615198339776705,4.024868839613838e-05,2.383845277922901e-05,13.60066245881539,-273.72373836687507,-4.563951118877716,21.71350717906628,-273.05247400009154,-10.06790261601864,-57.88522399521643,-234.0788052180413,35.5801461464489,52.66144400762761,-434.74890922105453,-15.92670221178911,681.9569811888991,-45.87705976656285,-236.4793327680917,37.180015731817,-78.12188386828862,431.0983339417705,9.203223930092376,-236.4793327680917,431.0983339417705,-0.9702086047327992,0.9837570187776824,0.2853831055947064,34.0583252053938,-41.38388323441605,75.44220843980983,274.0994210403803,-0.0757763147397356,0.0920749373967145,-0.1678512521364501,1.3773794838555091,78.91803121282834,-11.18899113050366,-637.3650938056444,0.007111136639191697,0.02666666666666667,-0.0022248984435598424,-0.001518771300033652,239.54357900258307,-291.04985857395536,530.5934375765385,-0.6770782828519836,0.8238611790163091,-1.500939461868292
8,0.008250042803497431,-15.33012086019557,2.250130925108924,0.2576661543005499,0.1355380374686206,0.2436215318859775,0.3562184776133379,-0.00011419320334193908,-3.5930229079217386e-06,-0.4553876366668064,-277.0613573307855,-6.71649867476027,7.882984237425307,-276.7455319424002,-12.573128797374027,-53.29225215394538,-232.317977415066,38.35520710026472,51.39618386050915,-434.8915865248101,-16.16297781098882,679.6346411964438,-41.14340407273785,-234.46254597565726,40.216458291242155,-77.61495762107286,431.1911276658498,9.145019023485707,-234.46254597565726,431.1911276658498,-0.9711876828897932,0.9839687720371464,0.2894622636419288,34.42750179578371,-41.030945545740025,75.45844734152375,277.14312991363306,-0.04444436895908653,0.05296912025136807,-0.09741348921045463,1.3792309740515878,79.02411378687356,-11.18713964030758,-637.2590112315993,-0.0008069103424780418,0.03,-0.001290955388593708,-0.0008812384221378418,273.25372751003,-332.5811899940017,605.8349175040318,-0.7623498103038442,0.9290942207430934,-1.6914440310469367
9,0.01098666243931967,-15.320437890750618,2.209534620995901,0.2356268178966051,-0.005927765961587284,0.2436133666503867,0.3562058978466758,2.928763576487414e-05,-1.164388779090197e-05,-1.776300485262964,-272.3283908037574,-8.93926654208827,6.414128544409454,-272.0032297156201,-14.79595035054812,-59.74631293795719,-238.07619069631,39.04844196242948,51.60686782644125,-434.87289267313116,-15.99374904316309,686.7613898734152,-47.55245199655924,-240.5373454783896,40.68445704644519,-77.2597079987498,431.25431186999987,9.173745728378805,-240.5373454783896,431.25431186999987,-0.9677814158877244,0.9841129570163364,0.2777048465505078,33.3754691185318,-42.09403545871819,75.46950457724998,272.480858350616,-0.00634885531330358,0.008007346345645273,-0.01435620165894885,1.377748272403158,78.93916124014142,-11.18862234195601,-637.3439637783314,-0.006773040944769759,0.03333333333333333,-0.0001902252007531593,-0.0001298524776638074,307.4966410106188,-373.7886043840797,681.2852453946987,-0.8224601521532553,1.001616249567135,-1.82407640172039
