alphaGait,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr,ForcePiedAr,ForcePiedAv,ForcePiedAv,ForcePiedAv,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider
,0.252139100832153,,,,,726.7217313764598,2.360924222242553,-258.2679242102361,3.227011020639962,-34.48884229031167,466.7846970392857,18.50783099075522,-258.2679242102361,466.7846970392857,-0.9998801789073082,0.9965028169583172,0.2869279448050971,37.01172717715629,-45.842556547316896,82.85428372447319,39.73406480148842,-49.214431517835976,88.94849631932439,4.498531535146713,257.7468709704138,4.498531535146713,257.7468709704138,1.07355337975182,0.003333333333333334,-451.1196598711176
,-1.244899321821435,,,,,730.4926655275592,2.473727039334821,-255.8530800861965,4.88587232353157,-40.52792898191515,472.6162232001132,14.781786314415,-255.8530800861965,472.6162232001132,-0.999771002088072,0.9958600132036036,0.2967355503253015,38.475457902720215,-45.413921715299864,83.8893796180201,35.25959752396886,-41.618129814467856,76.8777273384367,4.502238099402897,257.9592414587872,4.502238099402897,257.9592414587872,0.9164178789793169,0.006666666666666667,-290.8795429962726
,-1.572543757174941,,,,,728.0036728788024,2.938917157489465,-255.8367883246851,5.4488686047970525,-37.63355324512918,470.1864150292378,19.475558805329353,-255.8367883246851,470.1864150292378,-0.9997073404322244,0.995963552518528,0.2944348149466514,38.047058740058105,-45.411029927631596,83.45808866768971,29.873432852902173,-35.65540670548457,65.52883955838675,4.50413115101701,258.06770532667633,4.50413115101701,258.06770532667633,0.7851706240159301,0.01,-151.2444235810497
,-0.3780220578767057,,,,,738.2052557689426,8.910953792137935,-261.9681659166754,3.8682397728400804,-43.319310948875334,473.8232485649127,15.661078899676061,-261.9681659166754,473.8232485649127,-0.999313165919222,0.9953077283165991,0.2869866896674435,37.60427717006212,-46.49934945020989,84.10362662027201,25.292558537324553,-31.27536563455771,56.56792417188225,4.5005585336277685,257.8630094284578,4.5005585336277685,257.8630094284578,0.6725979181288639,0.013333333333333329,-45.53893282130082
,-1.731308903182594,,,,,732.7585429195657,8.825634570930378,-257.959650043798,12.30961368345263,-21.261311815430073,473.8580504499777,4.334509686004696,-257.959650043798,473.8580504499777,-0.9982806134880128,0.9989532173411756,0.2946378482957909,38.321966072096906,-45.78783788277414,84.10980395487104,20.449244344904532,-24.43315886059106,44.882403205495606,4.507688231548238,258.27151102850394,4.507688231548238,258.27151102850394,0.5336167853818463,0.01666666666666667,24.22642451972289
,-0.5652991570541985,,,,,737.9242204805612,9.881441694413331,-258.1499185554145,18.213105754456148,-36.552750132138684,477.50276078524666,6.5108370323689915,-258.1499185554145,477.50276078524666,-0.9967940605406891,0.9969907416374122,0.2972565964659381,38.93512949579519,-45.82161054358608,84.75674003938127,13.03317693946753,-15.33836321079715,28.37154015026468,4.5151057972045745,258.6965062348731,4.5151057972045745,258.6965062348731,0.3347408139704543,0.02,62.748402255397714
,-0.6325937106320509,,,,,733.2008333784813,9.981396050270012,-255.4264849563608,14.21537795689481,-42.002712960648154,475.3182994136208,3.643443130482359,-255.4264849563608,475.3182994136208,-0.997695811870584,0.9960892708983208,0.2999066619223971,39.03079706616365,-45.338201079754036,84.36899814591769,4.285886125400077,-4.9784883108823434,9.264374436282418,4.5161519758594135,258.756447856412,4.5161519758594135,258.756447856412,0.1098078042868249,0.02333333333333333,76.71473526200398
,-0.5301497434504654,,,,,734.5811756072177,8.63679007180893,-255.61555543955882,11.423140081129,-30.21217251256971,477.58236760981276,5.153262944177882,-255.61555543955882,477.58236760981276,-0.9984343211495538,0.9979471679852218,0.3021678468506523,39.39910916022008,-45.37176109052169,84.77087025074177,-2.5596095109793655,2.9476298752064003,-5.507239386185766,4.509047332806773,258.3493817945488,4.509047332806773,258.3493817945488,-0.06496617729529061,0.02666666666666667,73.70327219863027
,-0.3908239089354879,,,,,740.9411230405707,9.107050010933847,-255.49986503111168,11.29912707259717,-36.3244650253456,483.58174569873114,9.098673317776509,-255.49986503111168,483.58174569873114,-0.9983907796203352,0.997015245063518,0.3078272666681651,40.48453381850246,-45.351226043022315,85.83575986152478,-5.852123309266889,6.555613761542379,-12.407737070809269,4.509056039540543,258.3498806536472,4.509056039540543,258.3498806536472,-0.1445520735277016,0.03,60.22490087632513
,-0.2360792673768799,,,,,734.4321072493349,12.466592323316108,-251.8185271140229,8.049142558310319,-32.157396855802666,480.99140790562416,10.371429825073381,-251.8185271140229,480.99140790562416,-0.9982682237484156,0.9975417263337428,0.3120409341170028,40.67818634050922,-44.69778856273907,85.3759749032483,-5.725175629032013,6.290907062790552,-12.01608269182257,4.507446600166835,258.25766657015146,4.507446600166835,258.25766657015146,-0.1407431388682789,0.03333333333333333,40.179599807087065
