Impulsion,ImpulsionPAr,ImpulsionPAv,Travail,TravailPAr,TravailPAv
0.0,0.0,0.0,0.0,0.0,0.0
42.701492614746094,-31.48208953857422,74.18358215332032,3.702423598056547,-2.728727779958541,6.4311513780150875
85.38489486694338,-63.445409088134774,148.83030395507808,7.647268941820644,-5.6819300199023655,13.32919896172301
127.8679573059082,-95.40422836303713,223.27218566894533,11.20063503417317,-8.358563491104151,19.55919852527732
171.2615487670899,-126.8713778686523,298.1329266357422,14.107639961192369,-10.472789077725869,24.58042903891823
215.1995498657227,-157.94531707763667,373.1448669433594,16.1736552714698,-11.935214338189919,28.10886960965972
258.3713809204102,-188.8591470336914,447.2305279541015,17.128472336623368,-12.61184722928173,29.740319565905104
300.85660217285164,-220.11128723144532,520.9678894042969,16.943855519930562,-12.47201213921574,29.4158676591463
344.31373306274423,-251.05013717651366,595.3638702392577,16.12784567094655,-11.893805409370811,28.02165108031736
389.3220112609864,-281.287527923584,670.6095391845704,15.62513007492159,-11.551717635920351,27.17684771084194
434.4490901184082,-311.24870864868166,745.6977987670898,16.1548617609589,-11.90476142709831,28.059623188057216
478.88740036010734,-341.0880290222168,819.9754293823243,17.782243351885672,-13.000215716106519,30.782459067992193
523.1755906677247,-370.9991697692871,894.1747604370117,20.31201932173032,-14.70814922350132,35.02016854523163
568.0925202941895,-400.9072508239746,968.9997711181641,23.69171893011727,-16.95532713172376,40.647046061841024
613.5507984924317,-430.8444017028809,1044.395200195313,27.91210147718827,-19.73493639045396,47.64703786764223
659.3112075805665,-460.4759115600586,1119.787119140625,32.77932737723413,-22.88406756394476,55.66339494117889
704.6364674377443,-490.2454811096192,1194.881948547363,37.70265879110037,-26.115197898280677,63.817856689381045
750.2916687011718,-520.012350769043,1270.304019470215,42.08288558047219,-28.982540232051548,71.06542581252377
797.3648204040527,-548.7682502746583,1346.133070678711,45.55534241035853,-31.11308593302583,76.66842834338436
844.907861480713,-577.0635301208498,1421.971391601563,47.99017640908385,-32.56217938209374,80.5523557911776
892.2833226013183,-605.5263899230957,1497.809712524414,49.676497732774344,-33.573861074560064,83.25035880733442
939.9766621398927,-633.9931196594239,1573.969781799316,51.1194041568476,-34.43505332198546,85.55445747883307
988.079140777588,-662.1695988464356,1650.248739624024,52.80670895769627,-35.423018967343495,88.22972792503977
1036.088109283447,-690.2262886047363,1726.314397888184,55.05892364364846,-36.739343759068774,91.79826740271723
1084.450778503418,-718.3826092529297,1802.833387756348,57.954846072772206,-38.424605342248604,96.3794514150208
1133.335807800293,-746.0728198242189,1879.408627624512,61.26761920325547,-40.299734406299955,101.5673536095554
1182.667236328125,-773.5659301757812,1956.233166503906,64.62520288166066,-42.170614082812826,106.7958169644735
1232.393856811524,-801.5228997802734,2033.916756591797,67.68716532885125,-43.891875154763234,111.5790404836145
1282.718257141114,-829.0951199340822,2111.813377075196,70.2684563853972,-45.310330326621276,115.57878671201841
1333.6194657897952,-856.2063606262209,2189.825826416016,72.49802809416678,-46.497888609068916,118.99591670323571
1384.892105712891,-883.2395709228517,2268.1316766357418,74.82885353911688,-47.72586100869117,122.554714547808
1436.2089353942872,-910.2285914611818,2346.437526855469,77.6267836751831,-49.19841075094033,126.8251944261234
1487.852464141846,-937.0924214172367,2424.944885559082,80.79765426841568,-50.84716097599637,131.644815244412
1540.286284790039,-963.6095709228517,2503.89585571289,83.85484043663132,-52.39446251673715,136.24930295336839
1592.676366119385,-989.6833808898928,2582.359747009277,86.32206514382517,-53.623405469566244,139.9454706133914
1645.3094471740728,-1015.715070648194,2661.024517822265,88.2574674553555,-54.58066363189779,142.83813108725332
1698.5736090087892,-1041.9191098022459,2740.492718811035,90.23721973551952,-55.55413697219215,145.7913567077116
1752.2262103271491,-1067.658659362793,2819.884869689941,92.9423402466394,-56.846980849845885,149.7893210964853
1805.797180480957,-1093.000679626465,2898.797860107422,96.63235337704523,-58.59403576939428,155.2263891464395
1859.841911315918,-1118.342699890137,2978.1846112060553,101.0250255671867,-60.65258996002661,161.6776155272132
1914.9416207885738,-1143.684720153809,3058.6263409423827,105.4698569211523,-62.69731041944765,168.1671673405999
