Alignement,AlphaGaitDmin,BasDeButte,BasDeButte2,Bip,Braquet,c3d,CGR18,CGR28,ChuteGrille,CoupsDePedal,CoupsDePedal,CoupsDePedal,CoupsDePedal,DAlignementMin,DebutOrdre,DEpauleMin,DistanceDmin,DistanceRecul,Dmin,Engagement,EngagementDmin,FinDplcmt,FinMarker,FinOrdre,FinSignalSensix,FinSignalSonore,ForceGuidonMax,ForceUPiedArMax,ForceUPiedAvMax,Franchissement,GaitDown,HauteurFWDmin,HauteurFWRecul,ImpulsionParCoups,ImpulsionParCoupsPAr,ImpulsionParCoupsPAv,Intention,IntentionPAr,IntentionPAv,longueurManivelle,MasseBike,MasseRider,MoyennePuissanceBasDeButte,MoyennePuissanceButteTotale,MoyennePuissancePremCassure,PDenHaut,PGenHaut,PGenHaut,PourcFuPremCassure,PremCassure,PuissanceMaxBasDeButte,PuissanceMaxPremCassure,Rate,RateForceDeveloppement,Recul,TailleRider,ThetaManivelleDepart,ThetaManivelleRecul,TimeToPeak,TpsBasDeButte,TpsDAlignementMin,TpsDEpauleMin,TpsDmin,TpsPassageGrille,TpsPremCassure,TpsReaction,TpsRecul,TpsTroism,TravailParCoups,TravailParCoupsPAr,TravailParCoupsPAv,Troism,VitesseBasDeButte,VitessePassageGrille,VitessePremCassure,VitesseTroism,VMaxBasDeButte,VMaxPremCassure
5953.0,74.38711865729525,6602.0,6621.0,5793.0,2.6875,2.1629178674e-313,5994.0,6278.0,5901.0,6020.0,6138.0,6231.0,6308.0,-1.4092233859071592,3849.0,11.23070334364567,2.637400241842316,14.215549740973552,5946.0,5938.0,11.36901196792267,6332.0,6332.0,5439.0,7565.0,6576.0,2435.502023818535,1577.564713216105,5974.0,6002.0,6003.0,17.0696940081102,9.708236075404752,63313.64747403325,-1313.402298516248,64627.0497725495,90.9601536241876,35.282077810849046,55.678075813338566,175.0,9.7,95.6,,1425.2078156436828,1342.305582309739,6020.0,6138.0,6308.0,63.14391734729907,6256.0,,4138.078540831723,300.0,4803.3697748011045,5894.0,187.0,78.21686501520603,72.65802864667354,0.46,2.334999999999997,0.1733333333333333,0.1233333333333333,0.15,0.3366666666666667,1.183333333333333,5836.0,-0.02333333333333333,0.7733333333333333,204497.690794438,11458.93172006929,193038.75907436872,6133.0,15.78947368421072,0.0059183762001633715,0.007842140605836193,0.007480511125657481,,129.26754721691358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22504.44442864188,19338.366998338148,3166.0774303037347,,,,,,,,,,6231.0,,,,,,,,,,,,,,,,,,,,,,,172909.806253407,153273.20157123188,19636.60468217492,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20750.4629441204,1495.4378660669502,19255.025078053448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217816.0452038645,16486.20844735929,201329.8367565053,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10998.424071098048,9797.290449320735,1201.133621777311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136982.4098662008,122758.6718904564,14223.737975744483,,,,,,,
