alphaGait,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr,ForcePiedAr,ForcePiedAv,ForcePiedAv,ForcePiedAv,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider
NaN+0i,-1.9293127200578233,,,,,765.1307566233892,-14.943357623162642,-375.35809737288497,74.08144533489431,16.12411346691527,381.8889547973749,-2.919260437846955,-375.35809737288497,381.8889547973749,-0.980327759556598,0.9990807033971192,0.008535609590851295,1.1592271928469589,-66.62606228368708,67.78528947653405,0.2980395917603316,-17.12969168266403,17.42773127442436,4.43301687277995,253.9931573205737,4.43301687277995,253.9931573205737,0.2571019672411004,0.003333333333333334,-7.325616818009371
NaN+0i,-1.9528959032174098,,,,,768.6163527131578,-9.933331285808123,-373.9817788405982,77.40561703026157,10.195647275666,386.44389225083887,-0.5965968031284088,-373.9817788405982,386.44389225083887,-0.9789137272321776,0.9996509531179454,0.01621369798632358,2.212025130317725,-66.38176574420619,68.5937908745239,0.4956381315945508,-14.873851971419379,15.36949010301393,4.4338574841594545,254.04132080482998,4.4338574841594545,254.04132080482998,0.2240653258416461,0.006666666666666667,-4.113445992299522
NaN+0i,-1.9875718674904868,,,,,765.3789651813292,-9.696147196533946,-374.07502808647916,77.46227775621398,2.474499172503078,383.2252797717581,2.968545761086716,-374.07502808647916,383.2252797717581,-0.9789101018235228,0.9999491552948858,0.01195519095969812,1.62416967413701,-66.39831748535005,68.02248715948707,0.3209268137672053,-13.119934948544751,13.440861762311961,4.434107129731976,254.0556244425097,4.434107129731976,254.0556244425097,0.1975943886144329,0.01,-1.012939872625794
NaN+0i,-1.9999437298042722,,,,,766.9253617213033,-9.020812997975998,-375.64883917056846,72.91426514219043,13.763366224285171,383.8971381244413,3.4448750836874376,-375.64883917056846,383.8971381244413,-0.9814056235180214,0.9993177652476792,0.01075502176034455,1.46407306431241,-66.67766895277593,68.14174201708833,0.2639017353812758,-12.01876667000889,12.28266840539017,4.434587926119473,254.0831720463184,4.434587926119473,254.0831720463184,0.18025175232987098,0.013333333333333329,1.589143060892968
NaN+0i,-1.908829331218271,,,,,773.4370945923886,-11.435038362090731,-382.4799090538102,76.90375081434802,11.442477666339581,382.9429354698395,-4.013130035314751,-382.4799090538102,382.9429354698395,-0.9799583074926824,0.9994990462079294,0.0005986607304803326,0.08218718884519463,-67.89018385705131,67.97237104589651,0.013951538410445791,-11.52457604503233,11.53852758344277,4.435146921304746,254.1152001112026,4.435146921304746,254.1152001112026,0.1697532012772027,0.01666666666666667,3.274326973873245
NaN+0i,-1.9081874315065759,,,,,776.4789956227272,-12.74673818018625,-378.3425088997911,78.16158921076388,12.147913934879279,389.74121838141366,-2.2408396054230333,-378.3425088997911,389.74121838141366,-0.9787874178046819,0.9994980905454722,0.01467999720002835,2.023270932987987,-67.15579532971293,69.17906626270091,0.3253824458048531,-10.799995481614461,11.12537792741931,4.435704013577258,254.1471191472169,4.435704013577258,254.1471191472169,0.1608200070982708,0.02,4.0495356533658935
NaN+0i,-1.917254837010347,,,,,773.1809570486528,-11.560130506921999,-384.9317275401043,81.91189032280934,10.032501599918849,379.2568044768313,-7.352492482760227,-384.9317275401043,379.2568044768313,-0.9776782753464536,0.9994626316167188,-0.007339708785553956,-1.0072988437309598,-68.32538163836851,67.31808279463755,-0.1486923035416556,-10.085843391363259,9.937151087821604,4.436275521777088,254.1798641550243,4.436275521777088,254.1798641550243,0.1476148855595927,0.02333333333333333,4.35959984319709
NaN+0i,-1.914417661220853,,,,,773.7905395161687,-11.240048965754859,-382.31062606860087,77.76936617814644,13.215455909983962,383.2277683032446,-5.011559884417354,-382.31062606860087,383.2277683032446,-0.9795245846650352,0.999320592188774,0.0011852590433804688,0.1627927466492728,-67.86013612717665,68.02292887382592,0.02040838956671721,-8.507234644290387,8.527643033857107,4.436933900544768,254.2175864797334,4.436933900544768,254.2175864797334,0.1253642437195673,0.02666666666666667,4.621137848110979
NaN+0i,-1.8996137927973682,,,,,770.1935867087254,-12.32707729136164,-378.50368233725817,77.93556884674227,8.453638857485608,383.45788763282815,-1.2183039842394,-378.50368233725817,383.45788763282815,-0.978954849315484,0.9997520362932728,0.006432415669339549,0.8793714399636811,-67.1844036148633,68.06377505482698,0.07996900053442486,-6.109670344540546,6.189639345074972,4.437139102006325,254.2293436574305,4.437139102006325,254.2293436574305,0.09093881936594128,0.03,4.934573216917623
NaN+0i,-1.9012079639897481,,,,,770.1935867087258,-12.19063243363728,-378.52034966448053,77.8760594767342,8.318577385832336,383.4610332930616,-1.156321086430626,-378.52034966448053,383.4610332930616,-0.9789979573790799,0.9997602376638148,0.006414859476685729,0.8769713440731348,-67.1873620654453,68.06433340951843,0.03765386712868422,-2.8847738538285683,2.922427720957252,4.437669193789182,254.2597156793427,4.437669193789182,254.2597156793427,0.042936257134468116,0.03333333333333333,5.1344061038283435
NaN+0i,-1.859880998019065,,,,,768.9871770321773,-11.39077780161645,-378.4507453665398,72.48901629322833,13.08718189349418,383.23998917690614,-4.372959162936358,-378.4507453665398,383.23998917690614,-0.9817168892850641,0.9993524598448118,0.006227989169923331,0.850090776340021,-67.17500730256081,68.02509807890083,-0.01449457556020898,1.145375583648382,-1.159870159208591,4.437966291724086,254.27673813711482,4.437966291724086,254.27673813711482,-0.017050620902645117,0.03666666666666667,4.915778580612484
NaN+0i,-1.865901588460417,,,,,767.8654669205905,-4.3503595672100035,-375.2865416250282,81.43677118113048,12.71876278392264,383.58941163108165,-3.904834406782514,-375.2865416250282,383.58941163108165,-0.9771931946160166,0.9993990278052579,0.01081292278887197,1.47375942607449,-66.61336113844249,68.08712056451698,-0.1211579169022486,5.476291401838987,-5.597449318741235,4.4381014056119295,254.2844795926419,4.4381014056119295,254.2844795926419,-0.08221010482352956,0.04,3.963837252801192
NaN+0i,-1.795858616633666,,,,,763.267502561866,-3.9570201519874786,-375.2036028848808,76.03849013637647,15.223213955766521,380.09070664957704,-3.9573745610589666,-375.2036028848808,380.09070664957704,-0.9800239132174062,0.9991448344129279,0.006402871533627455,0.8674609182335917,-66.59863951206634,67.46610043029992,-0.12168384350930302,9.342182751957141,-9.46386659546644,4.437704805519437,254.2617560811875,4.437704805519437,254.2617560811875,-0.1402758798137989,0.04333333333333333,2.140307225926431
NaN+0i,-1.804138662086103,,,,,774.397608893888,-8.839029344635213,-378.6223255053196,83.48900679715636,9.912915594981683,386.4377185487765,-3.288281666259819,-378.6223255053196,386.4377185487765,-0.9762867158103741,0.9996349830191168,0.01009222259172521,1.387232265213596,-67.20546277719423,68.59269504240783,-0.2459872361378674,11.917028212563169,-12.163015448701028,4.43677890488467,254.2087058825669,4.43677890488467,254.2087058825669,-0.1773223145873067,0.04666666666666667,-0.3320697718304488
NaN+0i,-1.8105929592178138,,,,,765.1087985995789,-9.087818090113972,-376.02661471571867,79.09339316814564,14.72292986056302,380.448534406207,-3.170728319962613,-376.02661471571867,380.448534406207,-0.978312978891302,0.9992173889423774,0.005779465219302155,0.7848907450616774,-66.74472411204007,67.52961485710175,-0.1444751989389027,12.2857319376997,-12.43020713663861,4.435501332586044,254.13550638183293,4.435501332586044,254.13550638183293,-0.1840704580196696,0.05,-2.902315379534207
NaN+0i,-1.8329794810329083,,,,,780.6340761092357,-7.7230474619750895,-382.4927347105852,77.60899090639768,9.373217512425564,390.15799421762847,-0.4170998403252263,-382.4927347105852,390.15799421762847,-0.9798378868143718,0.9997109738176144,0.009819273513203226,1.360583562500184,-67.89246041112888,69.25304397362906,-0.2166234073713643,10.80940304912894,-11.0260264565003,4.4350886025436935,254.11185869232793,4.4350886025436935,254.11185869232793,-0.1592136002093845,0.05333333333333334,-4.951030139509039
NaN+0i,-1.870865170605725,,,,,767.5337033543399,-5.591449536475349,-375.3581044669812,81.03018423206038,11.21477013427408,383.30856230322183,-3.472952913836139,-375.3581044669812,383.30856230322183,-0.9773795341576405,0.9995312739675501,0.01035844784599661,1.411206265932699,-66.62606354288917,68.03726980882186,-0.1506055775644579,7.1104111588473025,-7.261016736411757,4.434790349181112,254.09477003342639,4.434790349181112,254.09477003342639,-0.1067211655731412,0.056666666666666664,-6.043448876314218
NaN+0i,-1.9150155067287642,,,,,770.9681088267225,-4.395147572097939,-376.7648086359586,76.05315317264244,8.380623054867819,386.4750230374401,-3.163974480883578,-376.7648086359586,386.4750230374401,-0.9801647076175692,0.9997314820669628,0.012594832769748059,1.7235630562629651,-66.87575353288265,68.59931658914562,-0.05664723931494583,2.1979624133731432,-2.254609652688089,4.433930522444832,254.045505590325,4.433930522444832,254.045505590325,-0.032866357345677014,0.06,-6.062352808492747
NaN+0i,-1.8990136472374388,,,,,764.524824496045,-5.60317139763374,-372.86014426337476,76.68130273691027,10.67616687231873,383.65838362795233,-3.180488465442326,-372.86014426337476,383.65838362795233,-0.9793945217241896,0.9995787265782906,0.01412411869254277,1.9166874872125181,-66.18267560674903,68.09936309396156,0.1008055110269506,-3.4807857202489787,3.5815912312759304,4.433930665009863,254.04551375869968,4.433930665009863,254.04551375869968,0.05259360834746946,0.06333333333333334,-5.16979247603947
NaN+0i,-1.965774363783794,,,,,767.0578954970915,-7.079609856610434,-371.5731173630773,81.53293573688876,8.212243492134608,386.4775497133497,-3.2941817625138365,-371.5731173630773,386.4775497133497,-0.9765927945262864,0.9997380180584274,0.01943064850484802,2.645536742173356,-65.95422833194621,68.5997650741196,0.3608946774066363,-8.997240362614336,9.358135040020976,4.434561748434228,254.0816721754364,4.434561748434228,254.0816721754364,0.1364164298508872,0.06666666666666668,-3.703486706624922
NaN+0i,-1.9693290766561518,,,,,761.9121460534924,-6.930454662097076,-369.3715983020937,82.70433029375882,13.33558027350294,383.07391359837317,-4.412144605237122,-369.3715983020937,383.07391359837317,-0.9756744329890616,0.9993284093348568,0.01798411452981021,2.43216096508961,-65.56345869862163,67.99561966371124,0.5002753695468938,-13.485860516644289,13.98613588619118,4.435232317340498,254.1200929436383,4.435232317340498,254.1200929436383,0.2056917188984084,0.07,-2.195903895906445
NaN+0i,-1.93235138476058,,,,,748.8013217744137,-2.613595520946165,-366.20669864695776,79.8881135304621,7.548941727235628,373.88864380051353,-2.4664526512921183,-366.20669864695776,373.88864380051353,-0.9769984159552664,0.9997744926291277,0.01025898984172734,1.36354526475614,-65.00168900983502,66.36523427459116,0.3408167857179329,-16.247107659114413,16.58792444483234,4.435844070813078,254.1551438357196,4.435844070813078,254.1551438357196,0.2499490075812669,0.07333333333333332,-1.285819967032839
NaN+0i,-1.935499101846375,,,,,761.2479218378867,-1.278396881371862,-370.66117740908373,84.48974534623731,14.231063419963979,380.7952575374862,-3.4926740876607965,-370.66117740908373,380.7952575374862,-0.9749858442229504,0.9992604264609324,0.013312456872047379,1.7987992227914542,-65.79235899011235,67.59115821290382,0.4690158286133328,-17.15458700292696,17.6236028315403,4.4369865582749535,254.22060354543166,4.4369865582749535,254.22060354543166,0.2607382873367567,0.07666666666666666,-1.3574919108272099
NaN+0i,-1.8787317864001811,,,,,764.9795673503363,-3.9631943047832965,-372.9073894441854,77.0335393586886,16.34805593877607,383.7654553816462,-7.042148545887242,-372.9073894441854,383.7654553816462,-0.9792697094893263,0.998926027971794,0.014193929355616591,1.927306703899296,-66.1910616263429,68.11836833024222,0.45124561785994394,-15.49749525592134,15.94874087378129,4.438603962623869,254.3132739883907,4.438603962623869,254.3132739883907,0.2341327495758673,0.08,-2.19570486531771
NaN+0i,-1.880504392169911,,,,,763.4110332695163,-3.872752815477078,-373.34679752770586,82.3189720157509,13.59598687487097,380.8142919872542,-3.9210024905297898,-373.34679752770586,380.8142919872542,-0.9764939946411394,0.9993103755399088,0.00978174814629905,1.325480266569829,-66.26905656116779,67.59453682773764,0.2322798702701805,-11.61312487947505,11.845404749745231,4.439540014474082,254.36690580881333,4.439540014474082,254.36690580881333,0.17524204330200302,0.08333333333333333,-2.8829813843612033
NaN+0i,-1.947564695105569,,,,,762.0081461083646,-5.237171778371053,-369.4669681299492,82.84227993846953,14.18817777977075,383.0387359310647,-4.790656368832123,-369.4669681299492,383.0387359310647,-0.9756789355854524,0.9992366410335768,0.017810528496877042,2.4089887846979963,-65.580386843066,67.98937562776399,0.2349548396582344,-6.396222918642287,6.631177758300523,4.439711552107677,254.376734191246,4.439711552107677,254.376734191246,0.09753255853687573,0.08666666666666667,-2.130284571510673
NaN+0i,-2.007130360518858,,,,,758.8214711173457,-5.0879109931690785,-369.45935802026673,82.88551010734511,11.39896232201692,379.91550466355784,-6.6521414408571635,-369.45935802026673,379.91550466355784,-0.9756588390021168,0.9993971355761428,0.01377945543356159,1.8559660291841709,-65.57903604859733,67.43500207778149,0.03097520184114195,-1.0944833290110039,1.125458530852146,4.439760289905307,254.3795266613529,4.439760289905307,254.3795266613529,0.0166895306024312,0.09,0.915440476127414
