Impulsion,ImpulsionPAr,ImpulsionPAv,Travail,TravailPAr,TravailPAv
107660.03232745109,28603.739045193866,79056.29328225715,568302.9482363925,230290.88890529308,338012.0593310995
107872.48327668919,28607.15583924522,79265.32743744392,570852.7484079612,230331.88723226302,340520.8611756984
108072.2925821062,28609.73026726753,79462.56231483852,573261.7476587432,230362.9299269714,342898.81773177197
108261.4635811593,28611.196094737035,79650.26748642222,575531.921757308,230380.5448922536,345151.3768650545
108441.7037811648,28612.330335058654,79829.37344610611,577676.2219066204,230394.02634466763,347282.195561953
108613.38736716339,28613.31540678542,80000.07196037791,579702.1266026436,230405.6638838555,349296.4627187883
108775.4456871648,28614.85974511288,80160.58594205187,581603.6951827739,230423.76137911621,351179.9338036578
108929.71867288949,28618.110705661988,80311.60796722745,583406.2474883359,230461.7250212673,352944.5224670689
109077.8966758015,28622.98187745022,80454.91479835116,585126.5688206685,230518.2314523259,354608.3373683429
109219.5490190738,28630.38612020436,80589.16289886931,586753.3851911204,230603.1246490363,356150.2605420845
109352.5800645489,28639.294860789447,80713.28520375933,588263.0428353264,230704.21237538412,357558.8304599426
109478.691126532,28649.113226009664,80829.57790052227,589685.4633268297,230814.9489983765,358870.5143284537
109600.4278686043,28660.88578780556,80939.54208079867,591064.6586712601,230948.38761833738,360116.271052923
109716.9065309044,28673.96003609618,81042.94649480811,592399.5486504917,231098.27742379962,361301.2712266925
109829.3658050383,28688.51054012885,81140.85526490942,593701.5584718264,231266.78889981288,362434.7695720137
109939.5947720407,28705.5753427144,81234.01942932626,594981.7278452971,231464.9652180789,363516.7626272185
110048.2417491962,28725.44626062953,81322.79548856663,596238.664886847,231694.7934307209,364543.87145612633
110154.9942105038,28748.31880325648,81406.6754072472,597461.7584603685,231956.71406851648,365505.04439185216
110259.2573290367,28773.449654868036,81485.80767416858,598636.7458572915,232239.8129358662,366396.9329214255
110359.92876288641,28800.32376506228,81559.60499782405,599746.6237620935,232535.87437976422,367210.7493823295
110458.8166984463,28829.54439598449,81629.27230246173,600815.5193771635,232851.6307817243,367963.8885954393
110556.90800899289,28860.9835307756,81695.92447821723,601866.2426225503,233188.37808779988,368677.86453475064
110651.4146248306,28893.879603344663,81757.53502148586,602880.6648736425,233541.52971991678,369339.1351537259
110740.5559974229,28925.91676606785,81814.6392313549,603847.3848121822,233888.9449252669,369958.4398869153
110824.83344173609,28956.24418896162,81868.58925277437,604778.1386369392,234223.9191482204,370554.21948871884
110903.27814864789,28984.080937898012,81919.19721074979,605668.1068565379,234539.5985628368,371128.508293701
110975.3552511515,29008.5341340006,81966.82111715074,606513.5988861028,234826.35631307622,371687.2425730265
111041.3136399049,29031.012720137885,82010.30091976687,607310.5605273496,235098.0413121082,372212.5192152415
111101.11879049349,29052.68280073496,82048.43598975845,608044.6383533347,235364.0591287652,372680.57922456955
111157.8552539359,29075.55464858162,82082.30060535418,608738.6876224577,235643.7269691677,373094.96065329
111215.47326972631,29100.946989484437,82114.52628024177,609430.605235882,235948.57142306422,373482.0338128178
111277.3157649992,29132.2342286217,82145.08153637737,610154.7494150613,236314.4320384008,373840.3173766605
111345.83701721029,29171.06611374767,82174.77090346254,610936.9652733647,236757.6256963982,374179.3395769664
111423.9662104564,29218.81461673565,82205.15159372063,611809.171108253,237290.3942897656,374518.77681848744
111516.28800097699,29279.23723560473,82237.05076537223,612824.2668069949,237954.6839933662,374869.58281362866
111627.0911731554,29351.72741007138,82275.36376308392,614038.5237955061,238749.06125832532,375289.4625371807
111756.7076191033,29435.51781880109,82321.18980030208,615477.3777554877,239679.2326708723,375798.14508461533
111901.3725541056,29532.147810662016,82369.22474344354,617130.5866852165,240784.0754892247,376346.5111959919
112062.54466629619,29645.463763439628,82417.08090285651,619040.5650130586,242127.47227566032,376913.0927373983
112242.0114647406,29775.419348489413,82466.59211625106,621223.3159887877,243708.1610665534,377515.1549222343
112434.99351882859,29918.491396381763,82516.50212244673,623582.4431622799,245457.07112934891,378125.372032931
