Impulsion,ImpulsionPAr,ImpulsionPAv,Travail,TravailPAr,TravailPAv
0.0,0.0,0.0,0.0,0.0,0.0
36.1248307800293,-37.56662979125976,73.69146057128906,-0.187488948782328,0.196254158505228,-0.383743107287556
72.49698028564453,-75.04235870361326,147.5393389892578,-0.4475125182715044,0.4640931835893294,-0.9116057018608338
108.465027923584,-112.68926834106442,221.1542962646485,-0.701028512776676,0.7291563347968897,-1.430184847573566
143.57096603393552,-150.5979890441894,294.168955078125,-0.9697897976292972,1.01901140202467,-1.9888011996539667
179.5532341003418,-187.25373001098632,366.8069641113281,-1.296471500343501,1.350770568573013,-2.647242068916514
216.5448518371582,-223.9633808898926,440.50823272705077,-1.614162694445278,1.6652686919713806,-3.279431386416658
253.47599258422852,-261.0515711975098,514.5275637817383,-1.8038768054358483,1.856425000864858,-3.6603018063007067
289.3543135070801,-298.44999069213867,587.8043041992188,-1.8409887065976867,1.892154515147733,-3.73314322174542
324.6774224853515,-335.8753198242188,660.5527423095704,-1.831998719675192,1.882072532865847,-3.71407125254104
360.42506240844733,-372.6454490661621,733.0705114746095,-1.9499958124585348,2.0033479546913115,-3.9533437671498466
396.5125437927246,-409.7528984069825,806.2654421997072,-2.3524180222379707,2.417238379172131,-4.769656401410102
432.6083940124512,-447.00902847290047,879.6174224853518,-3.1431334292998927,3.2341066300341486,-6.377240059334043
468.1082633972168,-484.2420295715333,952.3502929687503,-4.352495294849288,4.505418098999481,-8.857913393848774
503.92583404541017,-521.3032196044924,1025.229053649902,-5.917961744162038,6.1219202024216814,-12.039881946583721
540.2866442871094,-558.0502185058593,1098.336862792969,-7.590046115707897,7.811663148800785,-15.401709264508689
575.546303100586,-595.2806076049807,1170.826910705566,-8.990086669155533,9.281666923359627,-18.27175359251516
610.3541629028321,-632.5109967041017,1242.865159606934,-9.8769598814079,10.239527700642402,-20.1164875820503
645.5892521667481,-669.8328263854983,1315.422078552246,-10.16821881334652,10.541770118402619,-20.70998893174914
680.5247305297852,-707.5371560668947,1388.0618865966792,-10.01573326491225,10.37723331702271,-20.39296658193496
715.0439602661132,-745.5825851440433,1460.626545410156,-9.86582948886805,10.2151459753651,-20.08097546423315
750.521510925293,-782.5706048583986,1533.092115783691,-10.211614767038938,10.54764207594994,-20.75925684298888
786.2632113647461,-818.2311245727541,1604.4943359375,-11.33181431609226,11.68021787491007,-23.012032191002326
821.4969506835937,-853.7224438476566,1675.21939453125,-13.267818759323132,13.62105832231764,-26.888877081640768
856.1203115844727,-889.3790029907228,1745.499314575195,-15.682751515113731,16.1152978095434,-31.79804932465713
890.8271026611328,-924.7214630126956,1815.548565673828,-18.104367293249787,18.59011592772158,-36.694483220971385
926.3082513427735,-959.5135739135744,1885.821825256348,-20.015839374264978,20.456086579470718,-40.471925953735706
