Impulsion,ImpulsionPAr,ImpulsionPAv,Travail,TravailPAr,TravailPAv
0.0,0.0,0.0,0.0,0.0,0.0
24.39415737785154,-48.45878816384162,72.85294554169316,0.09326410219755933,-0.1853237673847374,0.2785878695822968
48.95010184895079,-96.76889743928156,145.7189992882323,0.1890169439033542,-0.3736916900970114,0.5627086340003655
73.85781068137713,-144.7353155645108,218.5931262458879,0.2999030045057182,-0.5869069302316609,0.8868099347373789
99.06414347222695,-192.6572411556309,291.72138462785784,0.4216393104791838,-0.8183659919720788,1.240005302451263
124.00400090452509,-240.867306259949,364.87130716447405,0.5344586057045324,-1.036289317873198,1.57074792357773
148.9707177423282,-288.78169445074053,437.7524121930687,0.6271314983397362,-1.2145045487925992,1.8416360471323359
174.9063158014896,-336.2184555026403,511.1247713041298,0.705993772460933,-1.3590589182095343,2.0650526906704667
201.683934466013,-383.65700267054467,585.3409371365575,0.7841907982382625,-1.497584167076784,2.281774965315047
226.8612579349639,-432.2137856445034,659.0750435794672,0.8651400680197401,-1.6546538140174842,2.519793882037224
250.98695413597957,-481.2823136843563,732.2692678203357,0.9503825760883104,-1.82788191139694,2.7782644874852505
276.3141257719303,-529.409164890114,805.7232906620441,1.033600854123096,-1.9864887579039108,3.020089612027007
302.8770141057313,-576.9174426701669,879.7944567758981,1.091464302122334,-2.091071548176473,3.1825358502988066
329.36149358435415,-624.2362257083274,953.5977192926813,1.101304785596085,-2.107201848517978,3.208506634114063
354.95947924709037,-671.8519981934936,1026.811477440584,1.057129357923854,-2.024484785170944,3.0816141430947988
381.3545869314956,-719.4828989276933,1100.837485859189,0.9702273009443791,-1.8687161992193893,2.8389435001637686
408.3560912109816,-767.1336773653434,1175.489768576325,0.8673969482205944,-1.687247167423873,2.5546441156444684
434.57713201771264,-815.2609874680023,1249.838119485715,0.7745988364513453,-1.5171985029488069,2.2917973394001536
461.02807718198784,-863.0955550404291,1324.123632222417,0.6971670272663255,-1.3766089821543228,2.073776009420649
487.777083496793,-910.4416069100732,1398.2186904068662,0.6367708359591707,-1.2699459146649308,1.9067167506241018
514.2194668230184,-958.0807773951379,1472.3002442181562,0.5974463188817708,-1.1991645769089572,1.796610895790729
540.5859832780569,-1006.040182681396,1546.626165959452,0.5796106289334796,-1.166841503694136,1.746452132627616
566.7220378981119,-1053.943800362071,1620.6658382601831,0.5788448269712898,-1.165454693593778,1.744299520565069
592.9165308914253,-1101.797093320598,1694.713624212023,0.5851265627788105,-1.1769253829659307,1.762051945744743
619.2376725038854,-1149.978713818168,1769.2163863220528,0.5885977428594152,-1.183237416184068,1.771835159043484
645.5997827047618,-1198.386114088136,1843.985896792897,0.5846657437167995,-1.176042970830038,1.760708714546839
672.0315490110248,-1246.823768049754,1918.855317060778,0.5754504703230806,-1.159151732678362,1.734602203001444
697.6350524994963,-1295.576552786119,1993.211605285615,0.5683025812445828,-1.145766298047645,1.7140688792922292
723.5026841179429,-1343.792327602641,2067.295011720584,0.5732319812189482,-1.154030474875376,1.7272624560943257
750.1443418714737,-1391.4004873389028,2141.544829210377,0.5947149723168368,-1.1926454999109641,1.7873604722278016
776.1188470938597,-1439.437317826423,2215.5561649202828,0.61733322283752,-1.234252494962761,1.851585717800283
802.6754630604163,-1487.631083467025,2290.3065465274412,0.6029238319889666,-1.210112194700956,1.813036026689924
830.3544655368008,-1535.743691773996,2366.098157310797,0.5072313177823812,-1.044351750489737,1.5515830682721201
857.5630008492562,-1584.411121465878,2441.974122315134,0.3074819279269322,-0.6834144325236489,0.9908963604505822
884.2329361606323,-1633.91039764695,2518.143333807582,-0.001154086435248058,-0.1104459017843287,0.1092918153490817
911.6906579884147,-1684.011231363738,2595.701889352153,-0.4234153203228936,0.6584771654086778,-1.08189248573157
939.1894821277156,-1735.104994942486,2674.294477070201,-0.9274889883722329,1.5974854929282991,-2.52497448130053
966.4089171407004,-1786.92586686124,2753.334784001941,-1.492280895538595,2.672090198818976,-4.16437109435757
994.9403103382448,-1839.291267367508,2834.231577705752,-2.144004369997802,3.8669514956732454,-6.010955865671046
1025.017626278477,-1892.908509799069,2917.926136077546,-2.894544652094143,5.204586403939383,-8.099131056033523
1056.386780029593,-1948.250922610844,3004.637702640437,-3.7574359158971617,6.7265197105557135,-10.48395562645287
1089.286069801861,-2004.7161816782752,3094.0022514801367,-4.782115303426286,8.482453842907617,-13.2645691463339
1123.2685623941,-2062.3953557805357,3185.663918174635,-6.027136089566523,10.597703314139999,-16.62483940370651
1158.600172359419,-2122.7151842435583,3281.3153566029773,-7.605084881658107,13.29040966562789,-20.895494547286
1196.523258763865,-2185.335398347291,3381.8586571111546,-9.670247176366662,16.69133276292215,-26.361579939288806
1236.201351826667,-2249.846351998247,3486.047703824914,-12.22492086933198,20.84864495839866,-33.07356582773064
1277.6108680855,-2316.84347877749,3594.45434686299,-15.26557574626853,25.763803830367237,-41.029379576635755
1320.74676290517,-2387.687156190964,3708.433919096134,-18.726864464342327,31.454617354354248,-50.18148181869657
1366.9005839636889,-2461.3291471025727,3828.229731066262,-22.65499213026002,37.71449641431821,-60.36948854457822
1417.1656221218811,-2537.227175701952,3954.392797823833,-27.08299949377728,44.400565859780166,-71.48356535355745
1471.3412551539482,-2616.8117226738173,4088.152977827765,-32.00608133161303,51.629403669040286,-83.63548500065332
1529.227108050659,-2701.466713835451,4230.6938218861105,-37.56641307712421,59.76734891515825,-97.33376199228245
1591.720371733173,-2792.5787266650764,4384.299098398248,-44.308963247064064,69.58211132181023,-113.8910745688743
1660.766076621937,-2889.3785977430125,4550.1446743649485,-53.26482114222797,82.11437581042905,-135.379196952657
1736.4956251720098,-2991.1842206542387,4727.679845826248,-65.7339787201129,98.82610472470907,-164.560083444822
1819.550579222052,-3096.929228312594,4916.479807534646,-83.47690223443095,121.32724145774651,-204.8041436921774
1910.808928511178,-3203.656029413828,5114.4649579250045,-108.68683067617648,150.610976961933,-259.29780763810953
2007.155211771563,-3311.301816521972,5318.457028293536,-142.305955173094,188.2052786101227,-330.5112337832168
2106.5182453182942,-3421.5042200918297,5528.022465410123,-185.4442378895344,235.9777911179831,-421.4220290075176
2210.945591256462,-3534.240893694724,5745.186484951185,-240.58109001936882,295.4334057547383,-536.0144957741071
2319.728705487793,-3648.7356403593267,5968.46434584712,-309.1244463794444,367.49524712837115,-676.6196935078157
2434.968482868151,-3761.6537313941703,6196.622214262321,-394.76640656256853,451.03357764140543,-845.799984203974
2560.136009442236,-3869.721940692525,6429.85795013476,-502.80103256310736,543.8483770010507,-1046.649409564158
2696.347504767702,-3972.037507414146,6668.385012181847,-637.4816772812045,644.5581495836158,-1282.03982686482
2842.2788246411305,-4068.952928704126,6911.231753345255,-799.9739880987419,752.148262958686,-1552.122251057428
2997.175952794742,-4158.9783714348105,7156.154324229549,-991.2487303579263,862.8919301707417,-1854.140660528668
3162.843085911521,-4240.874498077911,7403.717583989433,-1214.7120585933749,972.9894537753872,-2187.701512368762
3338.622202967177,-4316.049711459294,7654.671914426469,-1470.733900446445,1082.231631031764,-2552.965531478209
3523.288519592313,-4385.677146343983,7908.965665936295,-1758.8463247657269,1190.6391528889772,-2949.485477654704
3718.116596713476,-4449.465314363512,8167.581911076989,-2082.3497575707197,1296.311467356745,-3378.6612249274654
3925.491683504279,-4505.120174291609,8430.611857795891,-2446.509427876788,1393.725839678884,-3840.235267555672
4146.061202480287,-4550.503843977465,8696.565046457754,-2853.35602305341,1477.159421746864,-4330.515444800274
4379.810653344669,-4585.711814965566,8965.522468310237,-3302.791728142157,1544.640107230188,-4847.431835372345
4626.663238404189,-4611.937243190952,9238.600481595142,-3793.078708083462,1596.596904331022,-5389.675612414484
4886.337113698885,-4630.246820031472,9516.58393373036,-4320.518618833887,1633.710679342461,-5954.229298176348
5158.434463306111,-4642.311338019754,9800.745801325866,-4879.519117962747,1658.4803763980938,-6537.999494360841
5442.068094305744,-4648.6956973015585,10090.7637916073,-5461.973979737824,1671.613494317162,-7133.587474054986
5735.9386722610425,-4648.863838214646,10384.80251047569,-6057.95708883805,1672.009268418707,-7729.966357256758
6038.729274303687,-4643.800058815388,10682.529333119079,-6657.466379176045,1662.0487815365689,-8319.515160712614
6350.02177495754,-4633.764617305071,10983.78639226261,-7252.9204618592175,1642.947819584126,-8895.868281443343
6670.499183989301,-4619.253115382425,11289.752299371728,-7839.391283419997,1616.463414971106,-9455.854698391104
6998.813864694095,-4602.478131831219,11601.29199652532,-8408.714448278235,1587.38961882552,-9996.104067103755
7331.56312676597,-4585.070856832437,11916.633983598409,-8949.691390504326,1559.095222760831,-10508.78661326516
7668.4765272807435,-4567.265943532688,12235.74247081343,-9457.003876313305,1532.289810784209,-10989.29368709751
8010.241901534649,-4548.451012988305,12558.692914522959,-9927.36506243015,1506.440594543441,-11433.80565697359
8357.019897178912,-4529.099124949684,12886.119022128602,-10357.22530866691,1482.423346745122,-11839.64865541203
8707.903426389581,-4511.254202807449,13219.157629197029,-10743.53545017823,1462.6857298240382,-12206.22118000227
9061.764682811936,-4494.464082486378,13556.22876529832,-11085.706819777359,1446.457561344744,-12532.1643811221
9418.118873601014,-4478.277557829167,13896.396431430181,-11387.08656736143,1432.720881186274,-12819.807448547701
9775.310972041392,-4463.779212638009,14239.090184679399,-11651.35330309652,1421.9502985409601,-13073.30360163747
10133.864427415601,-4449.742035666689,14583.60646308229,-11882.43571708528,1412.920935948295,-13295.35665303357
10495.61588965131,-4434.9986283404105,14930.614517991718,-12082.14585531102,1404.790876289906,-13486.936731600921
10861.527868069781,-4418.8843245892795,15280.41219265906,-12249.119059499522,1397.486493973016,-13646.60555347253
11232.89771898175,-4400.1841566658295,15633.08187564758,-12380.94936506032,1390.917517139231,-13771.866882199542
11607.8755565746,-4379.669400627163,15987.54495720176,-12474.46900120972,1385.81727473323,-13860.286275942939
11984.940549449919,-4358.082472970246,16343.023022420168,-12527.740289675969,1382.8028758423388,-13910.5431655183
12365.22174312468,-4335.124150561913,16700.34589368659,-12541.146127591728,1382.0209707548581,-13923.167098346592
12747.19931612018,-4311.245780138139,17058.445096258318,-12516.66219706479,1383.565307951741,-13900.22750501653
13131.32002411361,-4285.963420609974,17417.28344472358,-12457.6126843925,1387.4925896586678,-13845.10527405116
13518.018677667309,-4259.373595962168,17777.39227362948,-12368.094060788579,1393.6538695740742,-13761.74793036265
13905.622475532258,-4231.8444697984305,18137.466945330692,-12252.051898896409,1401.9183054195669,-13653.97020431598
14293.849474213808,-4203.127324786541,18496.97679900035,-12111.9955628217,1412.2909947743508,-13524.28655759604
14683.178547815533,-4173.123413541629,18856.30196135716,-11948.390736068059,1424.922344912901,-13373.313080980959
15073.49216030917,-4141.436780805623,19214.92894111479,-11760.099880845739,1440.2353091656562,-13200.33519001138
15464.46165565748,-4108.395877097102,19572.85753275458,-11544.14763787212,1458.502912822089,-13002.6505506942
15855.06592363887,-4074.527045264086,19929.592968902958,-11296.84916336609,1479.9630466070748,-12776.812209973159
16245.1168407065,-4039.4252873835853,20284.542128090092,-11014.021122809421,1505.4583131528273,-12519.479435962241
16635.162606456768,-4002.759478434054,20637.92208489082,-10692.36307048757,1535.7303556919142,-12228.09342617948
17024.29464928475,-3965.163001862654,20989.4576511474,-10331.15660785891,1570.646374774678,-11901.802982633591
17412.39246478772,-3926.3743872063733,21338.7668519941,-9930.478767085751,1610.7419349661648,-11541.220702051909
