,alphaGait,AngleBike,AngleBike.1,AngleBike.2,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForceGuidon,ForceGuidon.1,ForceGuidon.2,ForceGuidon_R0,ForceGuidon_R0.1,ForceGuidon_R0.2,ForcePedaleD_R0,ForcePedaleD_R0.1,ForcePedaleD_R0.2,ForcePedaleG_R0,ForcePedaleG_R0.1,ForcePedaleG_R0.2,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,normForceGuidon,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitessePedalier,VitesseRider
293,89.85586831596376,-9.09199360150591,4.320687501564049,13.2903720454916,2053.6809288944587,,,,0.1806486259490467,29.338755506768518,1294.516429078714,-835.4782965868042,-164.4984391498778,1446.144422985381,-506.2253482220281,-515.8328586364047,-2190.715470326702,369.7122490363802,-71.34060723949597,187.15617744215214,131.3267568427177,2520.297488485929,211.5217391007486,1613.4672884767788,1598.119776477492,-140.1666274877455,194.10379654859867,6.3770497109927975,1613.4672884767788,194.10379654859867,0.70741584657509,0.8104303593792712,0.7172054462948649,316.3249398794411,282.35677548343637,33.96816439600477,1540.9923853792984,2432.200708181197,2171.021828226093,261.1788799551043,4.797393627683272,274.87040752920683,-7.768976986675901,-460.2622734108048,7.654080701636536,0.98,7.688931227199999,5.248656678967371
294,89.79510653562745,-8.67630591619059,4.338331582034827,14.350712318361053,2067.654579415618,,,,0.1824909939292821,-4.8543456391386135,1449.208546957745,-602.0238059877731,-209.81208112861336,1535.61129824439,-246.0456696217674,-477.209200259301,-2209.804034451662,326.93672136660217,-47.64198219772655,199.20994383652211,132.5575966146136,2528.240647407554,209.64445767230893,1557.98152921008,1657.2847876199219,-118.5171949599029,212.1738489445724,21.489740207912288,1557.98152921008,212.1738489445724,0.6820504579845563,0.8696388937093101,0.7001530411947777,309.7771911770643,272.6467676117641,37.13042356530018,1569.2869846599012,2454.419258226869,2160.228371162163,294.1908870647058,4.794330583219789,274.6949080089884,-7.772040031139383,-460.4377729310232,7.210581354674733,0.9833333333333332,7.923176167040516,5.408558131026004
295,89.86859691890885,-8.644068674832832,3.471393273640377,15.453281033050981,2083.284829549819,,,,0.1857390105189141,57.955016046369046,1541.5847422194422,-393.46476939622335,-169.96546083827133,1582.88756273639,-15.34704991943715,-485.6164632403821,-2204.763610939518,269.3810896979581,-45.10882220606393,191.5917155206403,129.6410354844826,2509.313652170074,187.5018352725802,1481.8401397036512,1714.1659672016892,-111.3645833191044,206.1948927357524,25.11145496188812,1481.8401397036512,206.1948927357524,0.6517521272824917,0.8748625434462632,0.6727078661448233,295.40613067689566,259.3220244481389,36.084106228756674,1592.060559804414,2394.168135193566,2101.7184926561167,292.4496425374485,4.80163216821974,275.1132580132416,-7.764738446139432,-460.0194229267699,6.897942209181854,0.9866666666666668,8.104666378140335,5.53244788637802
296,89.91980745494267,-8.519119082092915,3.162467753457201,16.18801487361948,2098.776240638625,,,,0.1888805963902012,80.53484565442194,1613.535237728438,-219.1527902882019,-148.61563132636982,1613.668251679529,178.87967434576518,-485.00810533560923,-2204.635407110991,234.423221954289,-40.528802352118966,185.18307987165886,133.35834546849742,2501.269635608689,153.9579859898144,1434.873964326513,1751.5815803347518,-107.84009385501949,203.85936005395385,23.05820185266822,1434.873964326513,203.85936005395385,0.6322439157318783,0.8795558915499075,0.6551606036594606,286.7783317665818,251.10294375713988,35.675388009441924,1630.340384780752,2359.35725226711,2065.851864642394,293.50538762471564,4.8180038875550375,276.05128843452684,-7.748366726804138,-459.08139250548487,6.859177301664501,0.99,8.227111294403747,5.616031847342334
297,90.01633010761023,-8.306119774539278,3.475349444199415,15.9508232241516,2114.711288706951,,,,0.1921193212618389,81.75089062384933,1622.034853660831,-133.2630071855408,-146.5804204277434,1600.463194046228,269.2044734825359,-478.7629381369998,-2204.5322647903304,239.63805007130856,-26.86309908589969,185.1950172521101,129.1828602416922,2496.004341677075,79.32343012115103,1453.438075578556,1740.065632776377,-103.6521977236438,200.7388392325748,25.829677085668912,1453.438075578556,200.7388392325748,0.6406726801250553,0.8827883720569505,0.6627299829533481,289.48096009194785,254.35166322624718,35.1292968657006,1629.5518720471698,2412.495805219487,2119.732919184103,292.7628860353851,4.856179779186384,278.2386059041518,-7.710190835172789,-456.8940750358598,7.020806895687237,0.9933333333333332,8.333866947426205,5.68890592498679
298,89.81434604856855,-8.087720154907968,3.382112235197299,16.06597758881424,2133.046590015705,,,,0.1953876968661308,137.498282148595,1552.2774757605441,-127.63587425815872,-89.98847538700426,1540.464074275817,252.2589263198794,-538.3106637094728,-2177.807573718032,251.595667138949,-19.93086470069828,186.6193678193629,125.03342265098448,2482.931283256798,114.7285409453943,1438.8308260786512,1735.663502626133,-99.17733369410357,200.1574861839591,30.955157868803806,1438.8308260786512,200.1574861839591,0.6373797153529462,0.8875540843364047,0.6601021636461847,286.8229546459568,251.795394563764,35.02756008219284,1563.5734890771805,2426.180071733213,2129.888694574247,296.2913771589655,4.871654098669911,279.125219101395,-7.6947165156892625,-456.0074618386166,7.271027880381593,0.9966666666666668,8.458807192499625,5.774193259780035
299,89.8045429345175,-7.976306580951826,2.969160424116384,16.10946346105673,2149.5288572316604,,,,0.1981858230289948,101.83001849819807,1476.8108754314042,-206.0026030376778,-125.4284182039103,1480.40002074431,162.6661532256324,-529.8222321070923,-2168.9394664868782,248.1284291918602,-7.630556038751079,190.83488321377015,125.9609480862637,2475.243410442309,53.76459673919615,1417.180657724741,1742.207242494671,-92.76768056154607,206.55864787009392,32.71117412710455,1417.180657724741,206.55864787009392,0.6308509088605869,0.9028525339394678,0.6559917698375706,284.1543784790961,248.0066151018296,36.147763377266436,1494.5824791285736,2446.146749656461,2134.968247442545,311.17850221391535,4.896685733441528,280.5594261281215,-7.6696848809176466,-454.5732548118901,7.534618191236628,1.0,8.6085133114935,5.876386399258232
300,89.80812533675623,-7.816137365198543,2.7088655416177643,15.98788194215086,2166.411068090993,,,,0.1997657271623356,36.2306896103521,1419.688515672985,-357.59576874003164,-198.01502646754082,1451.0077747685184,8.328570018336611,-515.8726958713495,-2177.276968715343,234.5790787220345,4.177368715350128,184.5718465774547,119.6557021166708,2469.823194570812,-43.05368312962437,1424.801833329743,1740.624341185398,-85.61708220238386,200.0608177846846,32.358745802369725,1424.801833329743,200.0608177846846,0.6332961138191944,0.9093513460480416,0.6578862222551863,284.3509639450248,249.340320832705,35.010643112319805,1464.480412372995,2496.360035126171,2188.996314401953,307.363720724217,4.934225221326133,282.7102803489919,-7.632145393033039,-452.42240059101965,7.765693812311349,1.003333333333333,8.779150949559666,5.992867916943152
301,90.16359238126257,-7.708358221693929,2.387675925925988,16.5402340447745,2181.3375002550697,,,,0.2046129714343272,-53.39223858526486,1366.792648830825,-582.0425325342437,-300.65015855699636,1440.342871966222,-211.5851579240695,-502.5518531415474,-2179.36961213502,205.94575618055146,-1.307928982327559,171.3458774809203,127.1580636166367,2459.402313553833,-88.70777643500799,1380.9384811122598,1769.113836830646,-88.83481427632046,192.92146326218415,20.493372975948674,1380.9384811122598,192.92146326218415,0.6148369140562495,0.9041288388668978,0.6399359452907968,275.4254902655278,241.6642341946455,33.76125607088223,1486.521572570679,2468.95445417265,2166.313607552721,302.640846619928,4.949798087212856,283.60253983922433,-7.6165725271463165,-451.5301411007872,7.957782375674169,1.006666666666667,8.964146534848389,6.119150528350866
302,89.97801676711599,-7.555320785342237,1.9783656015720867,16.37151811498444,2198.862139508718,,,,0.2082728811698226,-149.2136789741962,1313.268793575398,-830.5889778321457,-411.93754928562345,1433.3231487097366,-461.20483858000114,-501.5229021195312,-2178.004938695035,195.3905850218174,-4.044111567391462,165.2011569968759,119.36285029042459,2447.3769351288447,-157.4923679018058,1384.724268564822,1758.164687720075,-90.98273987116235,181.48789723396683,18.42691900616655,1384.724268564822,181.48789723396683,0.6172089668344487,0.8902964251756394,0.63995543282193,274.087129014788,242.32674699884384,31.76038201594418,1561.030972232212,2508.135255317925,2217.50017827913,290.6350770387948,4.9780032714443605,285.21857785607847,-7.588367342914813,-449.9141030839331,8.117667370166531,1.01,9.150868427618146,6.24661156040282
