DistanceEngage,Impulsion,ImpulsionPAr,ImpulsionPAv,Travail,TravailPAr,TravailPAv
,4794.668806838989,-929.4054882049561,5724.074295043945,-33.18677806456049,8.946564760772342,-42.133342825332825
,4904.61159553528,-967.09243888855,5871.7040344238285,-48.49021014306057,14.23288955828269,-62.72309970134327
,5014.612746047975,-1008.6369144439699,6023.249660491943,-69.81425076961453,22.351080513672738,-92.16533128328726
,5126.531455802919,-1053.423526954651,6179.954982757568,-97.09781768226047,33.27190250846438,-130.3697201907249
,5240.4844537735,-1102.116750907898,6342.601204681397,-128.691755248432,46.807512856102235,-175.4992681045342
,5355.350514030458,-1155.427613258362,6510.77812728882,-161.82834653398467,62.185867144954436,-224.0142136789391
,5470.559049415589,-1213.477564048767,6684.0366134643555,-193.7065344711025,78.21050549443153,-271.917039965534
,5587.263664436342,-1276.326452445984,6863.590116882324,-222.98890476227868,93.97130730250221,-316.9602120647809
,5705.806308174135,-1343.870503044129,7049.676811218262,-250.0553654426602,109.36684270079321,-359.42220814345336
,5824.620461463929,-1417.231728172302,7241.852189636231,-276.39590657479494,125.63556609815029,-402.0314726729453
,5943.9293416976925,-1496.0299402236938,7439.959281921387,-304.5747160828964,144.2790317551371,-448.85374783803354
,6065.588379859925,-1578.826027488709,7644.414407348633,-337.48824979336615,166.6744088059708,-504.162658599337
,6191.2624338150035,-1665.3111150741581,7856.573548889161,-377.73811511806383,194.4054855679512,-572.1436006860149
,6319.4257837295545,-1755.778766441345,8075.204550170898,-426.6937407312432,228.99957318057042,-655.6933139118137
,6449.495495033267,-1849.1211431503302,8298.616638183594,-485.501642894108,271.21670343245734,-756.7183463265652
,6582.776884651185,-1944.0843687057502,8526.861253356934,-555.5925771747349,321.1169048202456,-876.7094819949805
,6719.56020755768,-2038.7490453720102,8758.309252929688,-637.3343982067612,377.62950454972776,-1014.963902756489
,6861.225773048403,-2130.957510948181,8992.183283996583,-731.3082256259029,438.674216338033,-1169.982441963936
,7008.629146766664,-2221.185851097107,9229.81499786377,-837.0465370229292,503.35969423654115,-1340.406231259471
,7160.175034523011,-2310.5397146224977,9470.714749145507,-951.8113644176867,570.9986474839035,-1522.8100119015908
,7315.131673240663,-2398.023177528381,9713.154850769044,-1072.918964059465,639.3548412705206,-1712.273805329985
,7475.378302192689,-2481.899102592468,9957.277404785158,-1199.8807786317698,705.7977913527843,-1905.678569984554
,7642.233189201356,-2561.262390327454,10203.49557952881,-1333.0023152585711,769.1056250095912,-2102.107940268163
,7816.469745826723,-2635.964903831482,10452.4346496582,-1474.478672880995,829.7136616658908,-2304.192334546885
,7997.635689353944,-2706.069117164612,10703.704806518559,-1627.895858181388,889.0084190241362,-2516.904277205525
,8184.7726373672485,-2771.229404258728,10956.00204162598,-1797.5187223261041,947.9250687412166,-2745.44379106732
,8380.9244512558,-2830.320516395569,11211.24496765137,-1989.954657667426,1005.7084821311321,-2995.663139798558
,8586.643600273133,-2882.8864030838013,11469.53000335693,-2206.9680991231767,1061.005648409032,-3267.973747532209
,8800.75145931244,-2929.2243021011354,11729.97576141358,-2446.83069823668,1112.802051562442,-3559.6327497991215
,9022.491772079467,-2970.4187763214113,11992.91054840088,-2707.499135663546,1161.155936029659,-3868.655071693205
,9251.017796897891,-3006.515587806702,12257.53338470459,-2986.021341245813,1205.088701114595,-4191.1100423604075
,9486.789341354373,-3037.562775039673,12524.35211639405,-3279.384321720786,1243.699167016624,-4523.08348873741
,9728.887491226198,-3064.457387924194,12793.34487915039,-3581.835300671008,1277.303829255823,-4859.139129926831
,9976.270906925203,-3086.971225643158,13063.242132568359,-3887.9473870827223,1305.187499272459,-5193.134886355181
,10228.79705047608,-3103.933888244629,13332.73093872071,-4194.986287195406,1325.8518417822838,-5520.838128977691
,10487.106854105,-3116.2892381191245,13603.39609222412,-4503.34313946239,1340.617361505578,-5843.96050096797
,10750.66761169434,-3125.887287902832,13876.554899597171,-4814.1179128337735,1351.941196904573,-6166.0591097383485
,11018.74660420418,-3133.0886252880105,14151.83522949219,-5128.1225323597555,1360.37987601328,-6488.502408373037
,11291.659273350242,-3137.229912745953,14428.889186096201,-5444.177628446145,1365.195790971154,-6809.3734194172985
,11567.83761954308,-3138.083562707901,14705.92118225098,-5754.829978071131,1366.187216129129,-7121.017194200259
,11847.510015082358,-3136.146837639809,14983.656852722168,-6053.397977705289,1364.168089040836,-7417.566066746125
,12132.621149754528,-3131.043574976921,15263.66472473145,-6337.2431660932225,1359.150767518106,-7696.393933611329
,12423.61876494885,-3123.056399846077,15546.675164794931,-6605.140841643427,1351.837780154508,-7956.9786217979345
,12718.27667987347,-3113.152099728584,15831.42877960205,-6854.982192167429,1343.4660373030001,-8198.44822947043
,13015.40602986813,-3101.1173496484757,16116.52337951661,-7085.384894762679,1334.181634308437,-8419.566529071117
,13315.84594228268,-3087.2964618921283,16403.14240417481,-7296.4992066947425,1324.482055518984,-8620.981262213729
,13620.14389960766,-3072.0253493547443,16692.16924896241,-7488.976705159533,1314.854048871526,-8803.83075403106
,13927.93048083782,-3055.3273743867876,16983.25785522462,-7663.623526653588,1305.389104604244,-8969.012631257832
,14239.10498206616,-3037.324774098397,17276.42975616456,-7820.091529872292,1296.363214128925,-9116.454744001216
,14554.083982920649,-3016.956874012948,17571.0408569336,-7955.313726134438,1287.673203879596,-9242.986930014034
,14872.846829390532,-2994.226736283303,17867.07356567383,-8063.363808462457,1280.006630567846,-9343.370439030305
,15194.39314210415,-2969.874173569679,18164.26731567383,-8138.28808898509,1274.3690305559069,-9412.657119540996
,15518.89336621761,-2943.479624199867,18462.37299041748,-8176.890199718969,1271.295340949352,-9448.18554066832
,15847.240611624718,-2914.492362618446,18761.73297424317,-8179.331147720384,1271.140381307394,-9450.471529027778
,16179.493245482441,-2883.0657755136494,19062.5590209961,-8147.577657838327,1274.190774673615,-9421.768432511939
,16514.79306924343,-2849.985087800026,19364.77815704346,-8085.094372534692,1280.372277046464,-9365.466649581156
,16853.09782159328,-2815.2282495737077,19668.32607116699,-7996.138637676904,1289.54462349929,-9285.683261176197
,17194.97563436031,-2779.332948708534,19974.30858306885,-7885.985233034491,1301.105030593981,-9187.090263628472
,17539.44939305782,-2743.149685311318,20282.59907836914,-7759.338932171789,1314.412276993886,-9073.751209165674
,17885.46315228939,-2706.8888099908827,20592.35196228028,-7616.6475428616,1329.35837394511,-8946.005916806711
,18231.584186339383,-2671.111284852028,20902.695471191408,-7453.377619899146,1346.228383454735,-8799.606003353883
,18578.882009673118,-2635.521359467507,21214.403369140633,-7262.351223754263,1365.7991546214,-8628.150378375663
,18927.122737097743,-2600.6093841791158,21527.732121276862,-7039.8612291795625,1388.074071898427,-8427.93530107799
,19275.66472108365,-2566.205783677101,21841.87050476074,-6786.257656819769,1413.111829297567,-8199.369486117337
,19624.409963393216,-2532.246683335305,22156.65664672852,-6504.7122627538265,1440.505547284002,-7945.21781003783
,19973.12047593594,-2498.711608719826,22471.83208465576,-6199.312691437217,1469.8807290374552,-7669.193420474671
,20323.23930108548,-2465.021483826637,22788.26078491211,-5872.454629412456,1501.3286711735097,-7373.783300585966
,20674.618909430512,-2431.564633965492,23106.183543396,-5526.864306884459,1534.229430239552,-7061.093737124012
,21027.222910285,-2397.6282844781877,23424.85119476319,-5162.586202082431,1569.304067272279,-6731.890269354711
,21380.453583693507,-2363.2153219461443,23743.66890563965,-4776.962755830296,1606.867894832691,-6383.830650662987
,21733.98218915463,-2329.170471978188,24063.15266113282,-4365.684623966729,1646.4645143163089,-6012.14913828304
,22088.91149423123,-2295.04652273655,24383.958016967783,-3924.582414073446,1688.8810878122501,-5613.463501885696
,22445.31771028043,-2260.797885727883,24706.1155960083,-3452.906108223515,1734.198247026385,-5187.1043552498995
,22802.55001466275,-2226.799585556984,25029.34960021973,-2952.6574172800374,1781.803089044362,-4734.460506324399
,23160.677969717985,-2193.053110909462,25353.73108062744,-2426.955876432385,1831.333521228583,-4258.2893976609685
,23521.37134263516,-2159.26481153965,25680.63615417481,-1876.870870313096,1882.863659882577,-3759.7345301956734
,23885.43758180142,-2124.821486496925,26010.25906829834,-1300.932924959231,1937.361399010198,-3238.2943239694287
,24252.048231673252,-2089.395185685158,26341.443417358398,-695.7391624786817,1995.858510149141,-2691.597672627822
,24620.17377068997,-2053.734997010231,26673.9087677002,-58.05671001003418,2057.616371709355,-2115.673081719389
,24989.76869847775,-2017.8864208459852,27007.65511932374,613.5523917710785,2122.7743057226567,-1509.221913951578
,25361.29912450314,-1981.241245675087,27342.54037017823,1318.379538812834,2192.302367205938,-873.9228283931038
,25736.637112975117,-1944.1430841684341,27680.78019714356,2057.972401551162,2265.3978267122393,-207.4254251610772
,26115.7903636694,-1906.9735218286512,28022.76388549805,2830.85418491225,2341.1608335242927,489.69335138795685
,26496.106841254237,-1870.965346550941,28367.07218780518,3631.222803094087,2416.9021900964317,1214.320612997655
,26877.50053441525,-1836.101934456825,28713.60246887208,4460.252997379871,2492.679991533012,1967.573005846857
,27263.09509408474,-1800.496084809303,29063.591178894047,5328.1102058536,2572.837340343197,2755.2728655104024
,27653.41727597714,-1764.351322960853,29417.76859893799,6239.9636844449715,2657.260362804344,3582.7033216406267
,28046.86207406521,-1727.839586091041,29774.70166015625,7195.625584497687,2745.96744844832,4449.658136049366
,28443.11720750332,-1691.0956236124039,30134.212831115718,8195.335008627546,2838.64640325995,5356.688605367596
,28841.574980139736,-1655.259298729896,30496.834278869628,9234.524699439426,2932.084082641323,6302.440616798103
,29243.33675363064,-1619.4512361764912,30862.78798980713,10309.372837344179,3027.8913972433693,7281.481440100812
,29647.49621083737,-1583.646847939491,31231.14305877686,11409.79768582522,3125.367702265777,8284.429983559437
,30054.645534873012,-1548.0038105249403,31602.64934539795,12532.224911420659,3223.629727555006,9308.595183865651
,30466.089182829863,-1511.927386689186,31978.016569519048,13678.958799464981,3324.177594129293,10354.78120533569
,30879.3987746954,-1476.950662255287,32356.349436950688,14845.95246270667,3422.9101384614423,11423.042324245229
,31294.28615300655,-1443.4510250329972,32737.73717803956,16037.337888790391,3519.0967809170616,12518.24110787332
,31711.396293807033,-1410.732763504982,33122.12905731201,17259.76008765056,3614.9657196188878,13644.79436803167
,32129.548138022416,-1379.605339455605,33509.15347747803,18512.99949575774,3708.2194789582954,14804.78001679945
,32547.058344054218,-1349.822352051735,33896.88069610596,19792.50166849724,3799.485907180155,15993.01576131709
,32965.062032675734,-1320.332313942909,34285.394346618654,21099.35351582249,3891.6802220583504,17207.67329376414
,33385.281388831136,-1291.705813622475,34676.987202453616,22436.06853921124,3982.717868685877,18453.35067052536
,33806.92043302058,-1264.913488793373,35071.833921813966,23799.37075444428,4069.3190477919625,19730.05170665232
,34230.12993638515,-1239.440576004982,35469.570512390135,25189.94248773227,4153.007629970133,21036.93485776213
,34653.48626286983,-1215.3658260583882,35868.852088928215,26601.400054299032,4233.2489652253635,22368.151089073657
,35077.61939351558,-1191.694539284706,36269.31393280029,28033.01430171566,4313.159946776379,23719.85435493928
,35503.75881574154,-1166.803414177894,36670.56222991944,29487.98346814207,4398.15615576426,25089.82731237781
,35930.845355772966,-1141.372764039039,37072.218119812016,30965.560569948368,4486.136892792199,26479.423677156155
,36358.09973142147,-1117.4326767206192,37475.53240814209,32467.099118354683,4570.228273323863,27896.87084503081
,36785.130456423765,-1095.056126523018,37880.18658294678,33992.96121086288,4650.181612112489,29342.77959875038
,37212.29976804256,-1073.4046890497198,38285.70445709229,35542.89960072038,4728.724535617325,30814.175065103052
,37638.723396372785,-1053.400701832771,38692.12409820557,37111.868914563776,4802.302663213055,32309.566251350712
,38064.49726083278,-1035.107864594459,39099.60512542725,38700.46511818149,4870.535355418614,33829.92976276286
,38490.607557559015,-1017.660977292061,39508.26853485107,40313.74690987631,4936.586568371148,35377.160341505136
,38918.60408370494,-1000.2203898668291,39918.82447357177,41957.397084898614,5003.5656691850645,36953.83141571352
,39347.34453675747,-983.1951650857924,40330.53970184326,43623.839287448565,5069.729575193801,38554.10971225473
,39775.99986169338,-967.669252991676,40743.66911468505,45305.197434689384,5130.613575434658,40174.583859254686
,40205.94354388714,-952.5882783174513,41158.53182220458,47003.497843842684,5190.190620098998,41813.307223743665
,40637.57099225521,-935.9017662286757,41573.472758483884,48719.87428866117,5256.559222013921,43463.31506664723
,41070.32281749249,-918.8673543214796,41989.19017181396,50453.595441318685,5324.791913931141,45128.80352738751
,41502.425466990484,-904.1506423234937,42406.576109313966,52200.55373708126,5384.2581849919125,46816.295552089316
,41935.92794492246,-891.2532303094861,42827.18117523193,53974.70691340459,5437.033617784405,48537.67329562017
,42371.6241346121,-877.666055512428,43249.29019012451,55786.30277063531,5493.561963418876,50292.74080721642
,42807.86849639417,-861.9809802293775,43669.84947662353,57633.49288103585,5560.023171950699,52073.469709085126
,43243.6549852133,-844.8719297647473,44088.526914978014,59511.65038397531,5633.770273477837,53877.88011049746
,43679.438239645984,-827.6402042627333,44507.07844390869,61418.033911671126,5709.147715053788,55708.88619661731
,44117.46165683272,-809.2343163728711,44926.69597320557,63358.044134317555,5790.6996756699455,57567.34445864759
,44556.673075175306,-788.8341284990307,45345.507203674315,65328.76182328657,5882.256720422632,59446.50510286393
,44995.03005740644,-767.7215157747265,45762.75157318115,67328.47712345909,5978.571508027745,61349.90561543131
,45430.56883828642,-748.1766405344008,46178.7454788208,69354.91086700339,6069.4358821662345,63285.474984837136
,45863.8496789694,-730.7294027566907,46594.579081726064,71412.28907345614,6152.258106239405,65260.030967216706
,46296.939927840256,-712.8062528848646,47009.74618072509,73508.24548771311,6239.04122812393,67269.20425958915
,46728.20345332624,-694.298428082466,47422.501881408694,75632.59470757193,6330.194645696643,69302.40006187526
,47157.79485309125,-676.8994904756545,47834.69434356689,77785.30957217784,6417.351782856071,71367.95778932175
,47585.52826173307,-661.5232900857924,48247.05155181884,79964.36708115945,6495.633550842274,73468.73353031716
,48011.620961928376,-646.4732900857924,48658.09425201415,82168.81579151272,6573.533716237211,75595.28207527549
,48437.9495720625,-628.6385154008864,49066.588087463366,84405.44490039084,6667.1623030062,77738.28259738463
,48863.80577418805,-609.4585156679153,49473.26428985595,86669.7906127566,6769.129756779377,79900.6608559772
,49288.2937293768,-590.5124031305312,49878.806132507314,88958.79619084336,6871.3049292576625,82087.49126158567
,49710.58762967587,-570.554440331459,50281.142070007314,91269.26975389924,6980.5335010850695,84288.73625281414
,50130.74784629347,-550.5579779863357,50681.305824279785,93600.28752521783,7091.446039491423,86508.8414857264
,50550.148026824005,-530.9209657907485,51081.06899261474,95957.12227029783,7201.810288173469,88755.31198212436
,50969.474528098115,-508.98349039554586,51478.458018493635,98341.53598194232,7326.61536931898,91014.92061262332
,51385.438768172266,-486.2724272012709,51871.711195373515,100733.3972598759,7457.177169809019,93276.22009006684
,51797.37704761028,-465.23567669391616,52262.61272430418,103129.44237063538,7579.520603881757,95549.92176675363
,52205.90140912534,-443.91761400699613,52649.81902313232,105536.9376505317,7705.191474106676,97831.74617642502
,52609.582738566416,-422.74103920459737,53032.32377777098,107953.2968229347,7831.90788125991,100121.38894167471
,53009.497634005565,-402.04860165119163,53411.54623565672,110388.41153248279,7957.93507671682,102430.476455766
,53404.23777215481,-379.908564209938,53784.14633636473,112831.82938241439,8095.03764676263,104736.7917356518
,53794.150811839114,-357.17641441822053,54151.327226257315,115281.2731226785,8237.828102401876,107043.4450202766
,54180.64970128537,-333.9505016565323,54514.60020294188,117741.4492182747,8385.708225868488,109355.7409924062
,54559.81704175473,-310.0157509088516,54869.83279266356,120184.0686379999,8539.903075448618,111644.16556255131
,54928.666635394104,-287.54522526264185,55216.21186065672,122585.5134013023,8686.169350391176,113899.3440509111
,55287.56074950696,-268.2599627733231,55555.82071228026,124943.4957642345,8812.831005806103,116130.6647584283
,55637.040301012996,-250.97180073261262,55888.01210174559,127258.3533047845,8927.346189830107,118331.0071149544
,55977.00964887143,-234.6349388360977,56211.6445877075,129528.14747201641,9036.402465835965,120491.7450061804
,56306.16635806562,-219.3572640657425,56525.52362213133,131745.3294197708,9139.313941865868,122606.0154779049
,56623.291813254364,-206.6455265283585,56829.93733978269,133906.7817527372,9225.8551607064,124680.9265920308
,56928.56312530043,-197.0494891405106,57125.612614440906,136021.96718152688,9292.305585092503,126729.6615964344
,57221.486619019524,-188.21863915920258,57409.7052581787,138095.368392309,9354.83020860861,128740.5381837003
,57503.20713202954,-182.2024016618729,57685.409533691396,140138.9221160182,9398.220697135921,130740.7014188822
,57772.13304295541,-177.97545161247248,57950.10849456786,142137.4076332538,9429.733643171601,132707.6739900821
,58030.41957076789,-174.6929765343666,58205.112547302226,144094.7487493812,9454.495287114149,134640.253462267
,58278.23549444678,-172.3109639883041,58450.54645843505,145988.5103652145,9472.703917821533,136515.806447393
,58513.00403413773,-168.9953265190125,58681.99936065673,147772.9540291651,9497.909208200836,138275.0448209642
,58739.86493498088,-168.02976411581042,58907.89469909668,149470.8263384412,9505.287262885977,139965.5390755552
,58955.72917876245,-166.4947515964508,59122.22393035888,151058.2256032586,9516.39744785388,141541.8281554047
,59162.32210270168,-163.40818904638292,59325.730291748034,152554.5703897068,9538.808219126246,143015.7621705805
,59361.17740011218,-158.4853516578675,59519.66275177001,153980.25058581348,9574.009663703468,144406.2409221101
,59550.23951818945,-151.74435174465182,59701.98386993407,155326.911010481,9622.044168754139,145704.8668417268
,59729.13650341036,-145.08096408844,59874.21746749878,156595.8606863049,9669.290637318532,146926.57004898632
,59897.20370187762,-137.45647649765021,60034.660178375234,157783.8139540005,9723.183368888638,148060.63058511188
,60054.73196287157,-128.0787518501282,60182.81071472168,158894.1691714862,9789.264508679486,149104.9046628067
,60200.78529901506,-116.69228963851931,60317.477588653564,159922.5777455721,9869.440687655027,150053.137057917
,60336.038946056375,-104.4375645637513,60440.47651062013,160876.4862520952,9955.884965917172,150920.60128617802
,60458.561871147176,-91.32927722930911,60549.89114837647,161743.9597463575,10048.705298847879,151695.25444750962
,60567.33049678804,-79.0325525283814,60646.363049316395,162517.8060715958,10136.19110486356,152381.61496673222
,60663.164085388205,-67.99416503906254,60731.15825042724,163202.90054269368,10215.10623847543,152987.7943042182
,60747.68007383348,-56.95980234146122,60804.63987617492,163809.681746302,10294.34401510948,153515.3377311925
,60822.25247421266,-46.6177398681641,60868.87021408081,164347.1363772399,10368.874527317092,153978.2618499228
,60887.41722602847,-37.91114006042484,60925.32836608887,164818.12348947802,10431.803735726759,154386.3197537512
,60942.23160176278,-30.138690137863197,60972.370291900625,165215.0207731871,10488.08399884576,154726.9367743413
,60986.24838957789,-24.50351510047916,61010.75190467834,165534.4409161342,10528.965190345849,155005.4757257884
,61021.26204050781,-21.21194001436237,61042.47398052215,165789.7349467281,10552.95847874096,155236.7764679871
,61048.11657841803,-19.165402477979697,61067.281980896,165987.0142794647,10567.98265479701,155419.0316246676
,61066.39296601418,-17.79462744593624,61084.187593460076,166122.6194432273,10578.1640826409,155544.45536058632
,61078.3814284444,-15.86822742223743,61094.249655866624,166212.5436100251,10592.652672133108,155619.890937892
,61086.543428254154,-12.635014986991921,61099.17844324112,166274.39273612312,10617.19717196684,155657.1955641562
,61092.65372807832,-7.82802762985233,61100.48175570816,166321.0823946016,10653.963182019499,155667.1192125821
,61099.30705293121,-0.8702902793884624,61100.17734321058,166372.2279767015,10707.44946602098,155664.7785106805
,61108.60462794307,8.392547225952114,61100.21208071709,166443.9236408691,10778.87288002223,155665.0507608468
,61122.53856532874,19.337484645843467,61103.20108068287,166551.772551433,10863.556788767819,155688.2157626651
,61138.668752434874,30.2664093494415,61108.40234308543,166677.290499391,10948.600322265629,155728.6901771254
,61157.70813930334,43.41223392486568,61114.29590537848,166827.1391732698,11052.07383202198,155775.0653412478
,61183.251051023624,61.89652080535885,61121.354530218254,167030.6609409165,11199.38377266348,155831.277168253
,61215.5214007646,83.41347055435178,61132.10793021024,167291.0656198187,11372.91425058856,155918.15136923018
,61255.12783863844,106.59510860443109,61148.532730034014,167613.1643960451,11561.42161515959,156051.7427808855
,61302.15453846754,136.7686964035034,61165.38584206403,167995.7819394816,11806.87353608906,156188.9084033925
,61360.553000572334,179.5078962326049,61181.045104339726,168466.9589642967,12151.63831747794,156315.32064681881
,61432.21891320053,236.7777837753295,61195.44112942518,169036.0983254299,12606.218215685678,156429.8801097442
,61513.84503977599,306.2880475997924,61207.55699217619,169670.5730960802,13146.417257517958,156524.1558385623
,61602.220479705946,380.95985012054433,61221.26062958541,170341.3769606038,13713.35287299438,156628.0240876094
,61695.01212952437,460.16476306915285,61234.847366455215,171031.7257002897,14302.4687456954,156729.25695459428
,61791.01450369657,542.4007627487182,61248.61374094786,171738.5711601529,14907.98846047031,156830.5826996826
,61890.37425244155,623.9363245010376,61266.4379279405,172472.0238409355,15509.82027367411,156962.2035672613
,61993.68532727066,704.8617494583127,61288.82357781233,173245.7237009552,16115.700195955449,157130.0235049997
,62104.89126637282,788.3025377273558,61316.58872864546,174097.5396742204,16754.73623519303,157342.8034390273
,62228.04760315719,882.3048360824582,61345.74276707473,175064.45669544462,17493.01163008305,157571.4450653615
,62365.717475059646,991.8207952499388,61373.896679809695,176167.9409744764,18370.93799685643,157797.0029776199
,62520.66947281661,1119.114480400085,61401.554992416524,177422.5926302243,19401.67432329285,158020.91830693142
,62695.895397880704,1267.127555656433,61428.767842224246,178834.56233104103,20594.28325815074,158240.2790728901
,62891.829073265224,1435.5545560836788,61456.274517181526,180381.503418304,21923.920462950548,158457.5829553534
,63104.15010369125,1620.970036125183,61483.180067566056,182004.016312879,23340.59545776275,158663.4208551162
,63327.61206734482,1818.896349906922,61508.71571743787,183647.910309608,24796.47620520808,158851.4341043998
,63557.25703766647,2023.221795463562,61534.03524220289,185279.3302125411,26248.04689701027,159031.28331553072
,63789.765797165055,2229.143154716492,61560.622642448565,186890.3925825059,27674.93188336331,159215.4606991425
,64026.27042115035,2437.150778007508,61589.119643142825,188508.5886144376,29098.163173185487,159410.4254412521
,64268.347483757156,2649.972653007508,61618.374830749635,190160.5431387319,30550.48022581201,159610.0629129198
,64518.55758297744,2871.202752494813,61647.35483048262,191872.3411165547,32064.021364280263,159808.31975227428
,64779.83284066024,3102.887435722352,61676.94540493787,193664.76368220968,33653.44438138384,160011.3193008258
,65053.40893662276,3344.773132133485,61708.635804489255,195538.43125084712,35310.08297768646,160228.34827316052
,65341.1426263124,3597.238809013367,61743.903817299026,197489.8625842407,37022.38111820169,160467.4814660389
,65642.39926102464,3861.1111555099487,61781.28810551466,199494.1251065644,38777.86880510044,160716.2563014639
,65957.25181572737,4136.73693523407,61820.5148804933,201533.13658449487,40562.928123716076,160970.2084607787
,66284.68136456312,4423.6617719650285,61861.019592598095,203591.5129799068,42366.56492098005,161224.9480589267
,66622.97150910202,4721.654141044617,61901.317368057375,205661.1200686455,44189.60836855379,161471.5117000917
,66970.03886521164,5026.547196769715,61943.49166844191,207741.079097475,46016.87934708047,161724.1997503944
,67322.48956749741,5333.4236997604385,61989.065867736936,209825.88814817788,47832.1507808233,161993.73736735448
