alphaGait,DeplacementRider,DistanceAligne,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider
89.56955842641699,1694.6998003738834,,,0.1013145858901122,2158.221724191894,703.3200073242188,1750.822021484375,222.9170074462891,-54.85400009155273,249.9700012207031,34.94800186157227,1750.822021484375,249.9700012207031,0.921999990940094,0.9679999947547911,0.9270558257651852,350.1386039733887,306.39385375976565,43.74475021362305,2080.789772226485,1820.825210192568,259.96456203391733,5.7290000915527335,58.24752607603393,4.158203764757836,238.2475260760338,5.942760234414568,0.9,4006.026461313169
89.76426988897848,1707.9715159821094,,,0.09968243817371368,2191.16909323158,722.4169921875,1756.3380126953118,247.1239929199219,-37.97000122070312,270.8779907226562,37.24499893188477,1756.3380126953118,270.8779907226562,0.9169999957084656,0.9810000061988832,0.9251755191691712,354.7628005981445,307.35915222167966,47.40364837646485,2088.8283291793978,1809.7176572930841,279.1106718863146,5.75,59.45073220022334,4.179203673205102,239.4507322002233,5.8879576033833,0.9033333333333332,3977.9331753292986
90.08752508099188,1721.4533994072199,,,0.09690461608807592,2232.106005690235,726.6840209960938,1771.324951171875,267.4039916992188,-12.89400005340576,296.4179992675781,36.46500015258789,1771.324951171875,296.4179992675781,0.9160000085830688,0.9919999837875366,0.9263641355599704,361.8550163269043,309.98186645507815,51.87314987182617,2126.02126645292,1821.248871959511,304.7723944934084,5.769000053405763,60.53935507089665,4.198203726610863,240.53935507089662,5.875340040974437,0.9066666666666666,3953.954887759244
89.94536371131386,1734.65119627624,,,0.09668146250659584,2267.590776206156,720.2509765625,1775.175048828125,274.46798706054693,0.4329999983310699,330.7219848632812,32.36899948120117,1775.175048828125,330.7219848632812,0.9169999957084656,0.9950000047683716,0.9286935966527105,368.53198089599607,310.6556335449219,57.876347351074216,2174.6665787081797,1833.1446354128275,341.5219432953539,5.7880001068115225,61.627977941569995,4.217203780016625,241.6279779415699,5.900889723114412,0.91,3932.629659500857
89.99493647235167,1747.809516656681,,,0.09689079592894248,2311.18893610998,698.6640014648438,1796.2030029296882,271.86801147460943,-1.394000053405762,364.2369995117188,20.40099906921387,1796.2030029296882,364.2369995117188,0.9229999780654908,0.9980000257492064,0.9347742924374226,378.0770004272461,314.3355255126953,63.74147491455078,2251.574254725701,1871.972576459995,379.601678265706,5.808000087738037,62.77389243900137,4.237203760943139,242.7738924390013,5.955332517400711,0.9133333333333332,3915.5769168944757
89.96959053972887,1761.237657467078,,,0.09710710112474356,2353.0630395645967,650.9149780273438,1827.8470458984384,264.28500366210943,3.263000011444092,394.7539978027344,8.517000198364258,1827.8470458984384,394.7539978027344,0.9330000281333924,1.0,0.9445565232763312,388.95518264770516,319.87323303222666,69.08194961547852,2342.212430908057,1926.214371596191,415.99805931186654,5.827000141143799,63.86251530967469,4.2562038143489,243.86251530967462,6.021805430034617,0.9166666666666666,3907.441566495968
89.8145444149106,1773.0694460036789,,,0.09643828450023996,2383.903591536082,590.2680053710938,1858.39697265625,264.06698608398443,10.937000274658198,415.8999938964844,-12.038000106811518,1858.39697265625,415.8999938964844,0.9440000057220459,0.9990000128746032,0.9540222073692496,398.0019691467285,325.2194702148437,72.78249893188476,2420.553487697389,1977.907608304876,442.6458793925122,5.848999977111816,65.12301306062221,4.278203650316918,245.1230130606221,6.0817625924986825,0.92,3912.794364721573
89.8618059344523,1786.489441526126,,,0.09492224835078708,2397.595727722726,533.1669921875,1872.9530029296882,264.875,28.85199928283691,431.1809997558594,-11.64799976348877,1872.9530029296882,431.1809997558594,0.953000009059906,0.996999979019165,0.961018563740122,403.2234504699707,327.7667755126953,75.45667495727541,2470.7348166846687,2008.377198964509,462.3576177201596,5.869999885559082,66.32621918481163,4.299203558764184,246.32621918481152,6.127458147101669,0.9233333333333332,3931.1084849086155
89.83807874136788,1799.6629292326181,,,0.09439051205273588,2416.62523977087,502.8760070800781,1886.26904296875,283.3200073242188,43.71799850463867,441.4400024414062,-19.35400009155273,1886.26904296875,441.4400024414062,0.9559999704360962,0.9940000176429749,0.9632064612678032,407.3490829467773,330.09708251953117,77.25200042724609,2512.962655207541,2036.39010296465,476.57255224289,5.890999794006348,67.52942530900107,4.3202034672114475,247.529425309001,6.169064226261862,0.9266666666666666,3956.418877257865
89.83710973354592,1813.058592215843,,,0.09408445113977462,2395.6107215128563,471.5830078125,1886.029052734375,291.7879943847656,44.06800079345703,427.0150146484375,-19.87800025939941,1886.029052734375,427.0150146484375,0.9589999914169312,0.9940000176429749,0.965534194103998,404.7827117919922,330.0550842285156,74.72762756347656,2518.885097976105,2053.869419209972,465.0156787661338,5.908999919891357,68.5607565529163,4.338203593096459,248.5607565529162,6.222808001915108,0.93,3982.438957318523
