alphaGait,DeplacementRider,DistanceAligne,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider,DistanceEngage,Impulsion,ImpulsionPAr,ImpulsionPAv,Travail,TravailPAr,TravailPAv
0.08631713093439138,0.009283508615112623,0.2749245122606971,-2.3205853665858592e-05,4.939990633504032e-05,877.5481504653231,30.32399940490723,-118.4000015258789,15.51599979400635,-204.4380035400391,713.7340087890625,133.5149993896484,-118.4000015258789,713.7340087890625,-0.9610000252723694,0.9459999799728394,0.6784060874010224,104.1834512710571,-20.72000026702881,124.9034515380859,1.5482141972109071,-0.3079087723458779,1.856122969556785,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,0.01486046179429085,0.03666666666666667,1.206712071867325,,1059.038829708099,-200.40413751602168,1259.442967224121,-4.267347096919576,0.8235801407001566,-5.090927237619733
0.08590590079817008,0.01668519912777811,0.2749529410068705,-3.4808522582086e-05,8.056709891818281e-05,875.3420982511262,27.68000030517578,-112.3089981079102,17.19700050354004,-205.19500732421884,717.2739868164062,136.3269958496094,-112.3089981079102,717.2739868164062,-0.959999978542328,0.9459999799728394,0.6911183523758023,105.8688730239868,-19.65407466888428,125.5229476928711,3.076890242391005,-0.5712106764205634,3.6481009188115685,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,0.02906321900388862,0.04,0.7476070622784701,,1164.283392047882,-220.5735003471375,1384.85689239502,-3.743724590707605,0.7158527175512218,-4.459577308258828
0.08949766679930103,0.03249652277347082,0.2749335068968758,-1.581284201507271e-05,6.860544627915188e-05,869.5943139767315,30.01600074768066,-107.0510025024414,14.4709997177124,-207.7610015869141,716.0640258789062,133.63800048828122,-107.0510025024414,716.0640258789062,-0.9549999833106996,0.9449999928474426,0.7003415427032803,106.57727909088129,-18.73392543792725,125.31120452880859,3.412301121301692,-0.5998069693983289,4.01210809070002,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,0.03201715365985211,0.04333333333333333,0.1679470102567671,,1269.309554195404,-240.76053781509398,1510.070092010498,-1.4311723709066493,0.2762929931680012,-1.707465364074651
0.08946664763593433,0.04320432063553881,0.2749689730516626,-4.004099505136582e-05,3.3574070541775296e-05,873.2336056333197,28.38699913024902,-111.8089981079102,12.09000015258789,-210.7550048828125,714.916015625,133.78399658203122,-111.8089981079102,714.916015625,-0.9639999866485596,0.944000005722046,0.6906594222054494,105.5437280654907,-19.566574668884282,125.110302734375,2.7269523612813864,-0.5055451230829561,3.232497484364344,2.996000051498413,261.6581583718364,1.425203724703515,81.65815837183627,0.025837180581581232,0.04666666666666667,-0.5117906918115374,,1375.532630252838,-259.9545378684998,1635.4871681213378,1.8134233109397,-0.309215829741445,2.122639140681144
0.08551239170486831,0.0144898244594458,0.2749584851952159,-2.8933289271088066e-05,4.633049855518045e-05,870.0004785917916,27.65399932861328,-109.4339981079102,13.111000061035162,-210.906005859375,714.8809814453125,128.66900634765622,-109.4339981079102,714.8809814453125,-0.9629999995231628,0.9449999928474426,0.6959156899745581,105.95322208404541,-19.150949668884284,125.1041717529297,2.12463002951596,-0.3840249683769383,2.508654997892898,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,0.0200525287265982,0.05,-1.1419201710097042,,1481.5931338310238,-279.10478792190554,1760.69792175293,4.8830500522312414,-0.8618918759820875,5.744941928213326
0.08577973245710241,0.02281064639484498,0.2749741462391485,-2.857658203789248e-05,1.733735356995725e-05,872.3898449910114,27.65399932861328,-109.4339981079102,13.111000061035162,-205.4539947509766,717.5460205078125,136.4859924316406,-109.4339981079102,717.5460205078125,-0.9629999995231628,0.9459999799728394,0.6970645358740598,106.4196039199829,-19.150949668884284,125.57055358886721,2.3360611245825957,-0.4203904860795848,2.7564516106621815,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,0.021951417206354996,0.05333333333333334,-1.588515374760266,,1587.3416089057919,-298.4635500907898,1885.8051589965821,7.308841247629912,-1.3066769217120349,8.615518169341946
0.07943013806344372,0.01179784938460671,0.274963630109078,-1.217924631974343e-05,4.319113408257635e-06,874.4431191906497,29.58300018310547,-113.0410003662109,12.48799991607666,-205.9199981689453,716.5540161132812,130.72900390625,-113.0410003662109,716.5540161132812,-0.962000012397766,0.9470000267028807,0.6901684083301591,105.61477775573731,-19.78217506408691,125.3969528198242,2.9035697325904013,-0.5438531044749283,3.447422837065328,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,0.02749207823270423,0.05666666666666665,-1.809103444425171,,1693.528021907807,-317.6144997596741,2011.142521667481,9.539186824679193,-1.7088846489402958,11.24807147361949
0.0814123723105504,-0.016144051187751533,0.2750070053622448,1.4698654585726388e-05,8.771537122309603e-06,871.9742234512013,29.58300018310547,-113.0410003662109,12.48799991607666,-207.6909942626953,712.8590087890625,133.82000732421878,-113.0410003662109,712.8590087890625,-0.962000012397766,0.9449999928474426,0.6878850226200748,104.968151473999,-19.78217506408691,124.7503265380859,2.6100868175712986,-0.4918939090820383,3.101980726653337,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,0.02486551188069484,0.06,-1.8663811688932919,,1799.5452127456672,-337.0810621261597,2136.626274871826,12.159002253265689,-2.191006444217553,14.35000869748324
0.08100943554292256,-0.0014969499711696699,0.2750061364710256,2.069531810949821e-06,3.5999949100806734e-05,877.6149598916518,29.58300018310547,-113.0410003662109,12.48799991607666,-206.8280029296875,720.0579833984375,128.4259948730469,-113.0410003662109,720.0579833984375,-0.962000012397766,0.9470000267028807,0.691666631465771,106.22797203063959,-19.78217506408691,126.0101470947266,0.7393466981055734,-0.13768394082455498,0.8770306389301284,2.996000051498413,261.6581583718364,1.425203724703515,81.65815837183627,0.006960000120235012,0.06333333333333334,-1.923116913892443,,1904.836677360535,-356.86323719024665,2261.699914550782,14.915830528346536,-2.708879950996036,17.62471047934257
0.08172055457010363,0.013950911403725293,0.2750015717487007,1.0876707844109659e-06,9.219133268317805e-06,872.504223724818,27.65399932861328,-109.4339981079102,13.111000061035162,-213.2830047607422,714.760986328125,139.6880035400391,-109.4339981079102,714.760986328125,-0.9629999995231628,0.9419999718666076,0.6937811551627868,105.93222293853759,-19.150949668884284,125.08317260742191,-1.985930894145998,0.3590263806862524,-2.34495727483225,2.996000051498413,261.6581583718364,1.425203724703515,81.65815837183627,-0.0187471841811367,0.06666666666666668,-2.084140941906382,,2010.434739112854,-376.6454122543335,2387.080151367188,16.590547286184982,-3.023668875949333,19.61421616213431
0.07475159807535288,-0.008274429026499773,0.2749961520608653,9.547172532542447e-06,1.351990034298423e-05,873.7098108667097,24.87299919128418,-115.7269973754883,14.45300006866455,-207.6909942626953,712.8590087890625,133.82000732421878,-115.7269973754883,712.8590087890625,-0.9700000286102296,0.9449999928474426,0.6834443244047201,104.49810199737551,-20.25222454071045,124.7503265380859,-3.750571637286121,0.7268784552301846,-4.477450092516307,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,-0.03589128956026702,0.07,-2.2360388140525767,,2116.514836597443,-396.11197462081907,2512.626811218262,15.967255188164758,-2.912997656018484,18.88025284418325
0.07623931458432241,-0.01913964522566404,0.2750286052481128,1.775990292801621e-05,1.347296938941644e-05,884.3305379966873,30.31599998474121,-115.4160003662109,11.46700000762939,-212.4199981689453,721.9600219726562,134.29400634765622,-115.4160003662109,721.9600219726562,-0.9629999995231628,0.944000005722046,0.6858793127063961,106.1452037811279,-20.19780006408691,126.34300384521481,-3.828529000706712,0.7285101967987472,-4.55703919750546,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,-0.03606878939722197,0.07333333333333332,-2.158649353838065,,2221.7299990653987,-415.8135617256165,2637.543560791016,13.0990039224487,-2.370045238060266,15.469049160508973
0.0717806859503443,-0.04767191028773254,0.2750101528930677,4.420638719820902e-05,-5.190952670902639e-06,875.298048176029,27.65399932861328,-109.4339981079102,13.111000061035162,-209.35699462890616,719.9019775390625,134.33000183105472,-109.4339981079102,719.9019775390625,-0.9629999995231628,0.9449999928474426,0.6974401241991375,106.8318964004517,-19.150949668884284,125.9828460693359,-2.605048418521241,0.4669874150796779,-3.0720358336009186,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,-0.024384556544390118,0.07666666666666666,-1.774913550004414,,2327.051651954651,-436.0385740280152,2763.090225982666,9.309453603452287,-1.6423509120458002,10.95180451549809
0.07188384139812569,-0.047323695888906066,0.2750154982602105,3.817321330482071e-05,1.471571931679905e-05,865.9414669334975,28.341999053955078,-109.04299926757808,7.9679999351501465,-210.5769958496094,711.4039916992188,128.6920013427734,-109.04299926757808,711.4039916992188,-0.9649999737739564,0.9449999928474426,0.6956139825070886,105.4131736755371,-19.082524871826173,124.4956985473633,-1.1978267647024579,0.2168377844303364,-1.4146645491327938,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,-0.011363160058052909,0.08,-1.235135371643334,,2433.5402020454408,-455.7129488945008,2889.253150939941,6.092664893838309,-1.044602106106587,7.137266999944898
0.07440791283210417,-0.01919585009540015,0.2750111900798255,4.182516149625616e-05,2.308981506837782e-05,864.7945342696246,27.60899925231934,-106.66699981689449,8.989999771118164,-215.2610015869141,709.802001953125,136.86199951171878,-106.66699981689449,709.802001953125,-0.9649999737739564,0.9409999847412108,0.6974315611807345,105.5486253738403,-18.666724967956537,124.2153503417969,-0.5646385144635309,0.09985873163648563,-0.6644972461000165,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,-0.005349558200911193,0.08333333333333333,-0.7274596422844147,,2539.662737083435,-474.829686164856,3014.492423248291,4.19122730222646,-0.7026895063515801,4.893916808578041
0.07452495396978454,-0.02295242911307582,0.2750012641392129,1.649726189828504e-05,6.445266563431806e-06,875.1902052125103,24.09499931335449,-110.5849990844727,11.352999687194819,-216.9259948730469,716.844970703125,137.37300109863278,-110.5849990844727,716.844970703125,-0.9720000028610228,0.9409999847412108,0.6927179577740392,106.0954950332642,-19.35237483978272,125.44786987304691,-0.7033622781538069,0.1282969691665824,-0.8316592473203893,2.996000051498413,261.6581583718364,1.425203724703515,81.65815837183627,-0.006629520677888175,0.08666666666666667,-0.2427105356065684,,2645.143636608124,-493.7043110847473,3138.847947692871,3.3099946626434664,-0.5443412483181691,3.854335910961636
0.06902358734672355,-0.06344422845947406,0.2750011853700324,5.294866944483001e-05,1.744914691412247e-05,874.4034043294548,24.82799911499023,-112.96099853515621,10.33199977874756,-213.6029968261719,714.5159912109375,137.25,-112.96099853515621,714.5159912109375,-0.9729999899864196,0.9419999718666076,0.6879604879135733,105.2721237182617,-19.768174743652352,125.0402984619141,-0.5785239176386362,0.1086361849018062,-0.6871601025404424,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,-0.00549550913579868,0.09,0.3431252470879924,,2750.965696811676,-512.7138609886168,3263.679557800293,2.6759942663347966,-0.4302633979166351,3.106257664251433
0.07551831202498076,-0.03511996298666986,0.2750046786307103,2.335304964026785e-05,3.668674745244127e-06,868.8337994241992,27.60899925231934,-106.66699981689449,8.989999771118164,-213.6029968261719,714.5159912109375,137.25,-106.66699981689449,714.5159912109375,-0.9649999737739564,0.9419999718666076,0.6996148075695049,106.3735734939575,-18.666724967956537,125.0402984619141,0.8183167800221937,-0.1436004617275153,0.9619172417497088,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,0.00769285785128463,0.09333333333333334,1.0121924777050408,,2856.649506187439,-532.2741357803345,3388.923641967774,2.035051168438575,-0.3117968208824408,2.346847989321017
0.0716265963031953,-0.0370761913005424,0.2749761732139465,3.821748451360296e-05,2.0048317996707032e-05,874.7804466958298,27.60899925231934,-106.66699981689449,8.989999771118164,-217.5749969482422,720.0770263671875,134.9109954833984,-106.66699981689449,720.0770263671875,-0.9649999737739564,0.9419999718666076,0.7012159780973957,107.34675464630129,-18.666724967956537,126.01347961425779,3.2037035205475934,-0.557097908492724,3.7608014290403182,2.993000030517578,261.4862698311838,1.42220370372268,81.48626983118372,0.029844437599474086,0.09666666666666666,1.6164788189728332,,2962.472354793549,-551.491585636139,3513.963940429688,2.154947599630354,-0.3292789592952954,2.48422655892565
0.07495980367352333,-0.01129609686094568,0.2749413374711784,1.7047869804415188e-05,1.4994532116452413e-05,869.3441170693814,22.91699981689453,-109.24500274658199,10.991000175476069,-216.7489929199219,713.333984375,132.281005859375,-109.24500274658199,713.333984375,-0.9739999771118164,0.9419999718666076,0.6948790125420569,105.7155717849732,-19.11787548065185,124.833447265625,4.939985047838599,-0.8933595820013784,5.833344629839977,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,0.04672901980690785,0.1,2.079763747854944,,3069.332518863678,-570.1583106040955,3639.490829467773,4.165957749915248,-0.6796281444054151,4.845585894320664
0.0771565074789365,-0.02689960041652739,0.2749254924844144,-3.842750949445417e-06,1.1786298909910451e-05,872.3514023772418,22.91699981689453,-109.24500274658199,10.991000175476069,-216.8179931640625,716.5380249023438,132.0989990234375,-109.24500274658199,716.5380249023438,-0.9739999771118164,0.9430000185966492,0.6961564118551646,106.2762788772583,-19.11787548065185,125.3941543579102,5.020068960770446,-0.9030524432186502,5.9231214039890965,2.996000051498413,261.6581583718364,1.425203724703515,81.65815837183627,0.04723602495123371,0.1033333333333333,2.430434799222533,,3175.863682079316,-589.0506108283997,3764.9142929077143,8.237802034108345,-1.4048568896524658,9.642658923760813
0.07693972429194296,-0.01871581257344701,0.2749034154015105,3.267641977777735e-06,3.0771782283084415e-05,870.3016302572812,26.47599983215332,-108.0930023193359,12.74899959564209,-213.6029968261719,714.5159912109375,137.25,-108.0930023193359,714.5159912109375,-0.9649999737739564,0.9419999718666076,0.6967963379688591,106.1240230560303,-18.916275405883788,125.0402984619141,3.406307258415243,-0.6071636219748675,4.01347088039011,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,0.032097419230109815,0.1066666666666667,2.6544966523814715,,3281.8596074104307,-608.1684863090516,3890.028093719483,13.21782903841287,-2.30306290226248,15.52089194067535
0.07754822309649781,-0.008310587782972334,0.2748263998152436,-1.737359564671359e-05,5.307742153684569e-05,866.1119502123236,29.94499969482422,-101.40899658203121,6.263999938964844,-216.8179931640625,716.5380249023438,132.0989990234375,-101.40899658203121,716.5380249023438,-0.9570000171661376,0.9430000185966492,0.7102188443070394,107.64757995605473,-17.74657440185547,125.3941543579102,0.9136807082173776,-0.1506276562328579,1.064308364450235,2.996000051498413,261.6581583718364,1.425203724703515,81.65815837183627,0.008487703193981438,0.11,2.628459024471355,,3388.059758377075,-627.1855617523194,4015.245320129395,17.43101714800571,-3.058170934859239,20.48918808286495
0.07954144712819071,0.02946988903457282,0.2748380371385805,-1.7367739716417363e-05,1.240934706767116e-05,873.7892634595672,29.256999969482425,-101.8000030517578,11.4069995880127,-213.0690002441406,725.1920166015625,131.8329925537109,-101.8000030517578,725.1920166015625,-0.9559999704360962,0.9449999928474426,0.7134351949824007,109.0936023712158,-17.81500053405762,126.9086029052734,-1.871886205851383,0.3056792793720798,-2.177565485223462,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,-0.017158533270189968,0.1133333333333333,2.267797972824207,,3494.945559883118,-645.5169866561889,4140.4625465393065,19.59101113132202,-3.437066573963102,23.02807770528512
0.07819605948399032,0.023717995170528642,0.2747734742932442,-2.3895745348695433e-05,2.4493631015726207e-05,878.5254372472989,25.743000030517567,-105.7180023193359,13.770999908447273,-215.5970001220703,725.0360107421875,137.73699951171878,-105.7180023193359,725.0360107421875,-0.9639999866485596,0.9430000185966492,0.7049517090402901,108.38065147399901,-18.50065040588379,126.8813018798828,-4.242031971571287,0.7241177225756953,-4.966149694146981,2.996000051498413,261.6581583718364,1.425203724703515,81.65815837183627,-0.03914012246539197,0.1166666666666667,1.680273399079965,,3603.316151046753,-663.2977741241457,4266.613925170898,19.111908382505018,-3.3595407623934914,22.47144914489851
0.07842637695535587,0.011222735599943693,0.2746884890809459,-2.9908225728375593e-05,5.1310656771441636e-05,890.2219799370807,24.59099960327148,-112.66000366210942,10.36100006103516,-217.1490020751953,731.0599975585938,134.76800537109378,-112.66000366210942,731.0599975585938,-0.9729999899864196,0.944000005722046,0.6946581951842976,108.2199989318848,-19.71550064086914,127.93549957275393,-5.576191729255114,1.0158696423655909,-6.592061371620705,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,-0.05152644413501473,0.12,1.062039444358124,,3712.05327796936,-681.4555995941163,4393.508877563477,16.05494929379368,-2.844642261419603,18.89959155521328
0.08097673665596891,0.013147641448654207,0.2746370461286506,-1.6090349916980662e-05,4.970352358982244e-05,900.8590863254452,21.12199974060059,-119.34400177001949,16.846000671386722,-220.32000732421884,733.4249877929688,140.0059967041016,-119.34400177001949,733.4249877929688,-0.975000023841858,0.9419999718666076,0.6816615332457288,107.46417255401607,-20.885200309753426,128.3493728637695,-5.581957433003524,1.08482944909102,-6.666786882094543,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,-0.051942496744185065,0.1233333333333333,0.4649390579694581,,3820.3536031723024,-700.5636751174927,4520.917278289795,11.14583744338048,-1.974648578948961,13.12048602232944
0.07896446011912382,0.004862101085990389,0.2745764347429158,-9.699537883545165e-06,4.300846388691215e-05,903.3836810464062,16.818000793457028,-118.5719985961914,9.574999809265137,-219.6080017089844,740.5889892578125,129.49699401855472,-118.5719985961914,740.5889892578125,-0.9869999885559082,0.9459999799728394,0.6885413182814274,108.85297336578371,-20.7500997543335,129.60307312011722,-4.840270429961596,0.922676626592034,-5.76294705655363,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,-0.044466129682067666,0.1266666666666667,-0.2544817315350228,,3928.1956889152534,-720.864025592804,4649.059714508057,5.566762862251164,-0.9242990332206552,6.491061895471817
0.08136825642321742,0.04025029342705011,0.2744849368448322,-1.1354402713936729e-05,4.241975003602128e-05,909.5997743951638,18.04100036621094,-122.6790008544922,14.059000015258787,-224.5509948730469,739.2579956054688,137.8269958496094,-122.6790008544922,739.2579956054688,-0.9829999804496764,0.9419999718666076,0.6778574622679181,107.9013240814209,-21.468825149536126,129.370149230957,-3.843668064164331,0.7647639016934795,-4.60843196585781,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,-0.0356220657798782,0.13,-1.259237579636574,,4036.354261875153,-741.6816756248476,4778.0359375,0.3556489307686039,0.07945400462087182,0.2761949261477303
0.08156528507786133,0.007931633360357182,0.2743870476124057,2.27587142358765e-05,6.628563627836259e-05,929.1873591617496,11.489999771118159,-132.697998046875,17.756999969482422,-224.7039947509766,750.2689819335938,135.4049987792969,-132.697998046875,750.2689819335938,-0.9879999756813048,0.944000005722046,0.6646355848446429,108.0749221801758,-23.22214965820313,131.2970718383789,-3.163131577282873,0.6796647491801276,-3.8427963264630014,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,-0.029267951468051917,0.1333333333333333,-2.572424576617126,,4144.731410598755,-762.7911380767822,4907.522548675537,-3.98632031629436,0.9231742687636284,-4.909494585057988
0.08264971920480954,0.002139805432477715,0.2742336671552066,1.540653862022734e-05,8.364945331137963e-05,957.8314391949713,12.286999702453608,-149.1060028076172,21.9379997253418,-226.8070068359375,761.0960083007812,141.1649932861328,-149.1060028076172,761.0960083007812,-0.9860000014305116,0.944000005722046,0.6389328857356399,107.0982509613037,-26.093550491333012,133.1918014526367,-2.840394515258388,0.6920372371531945,-3.532431752411583,2.99399995803833,261.5435614579419,1.423203631243432,81.5435614579418,-0.0265213903099563,0.1366666666666667,-4.131634232412727,,4252.719533729553,-785.1366254806519,5037.856159210205,-7.489720137017963,1.645388594200432,-9.135108731218397
0.07528759482608588,-0.015290394436135559,0.274040478799541,3.487146964961663e-05,0.0001065976694626936,973.5174959832547,-1.927000045776367,-149.7480010986328,21.104999542236328,-228.5110015869141,778.1309814453125,135.7749938964844,-149.7480010986328,778.1309814453125,-0.9900000095367432,0.9459999799728394,0.6454768229018951,109.96702156066893,-26.20590019226074,136.1729217529297,-3.205389115073187,0.7638663486091051,-3.969255463682292,2.993000030517578,261.4862698311838,1.42220370372268,81.48626983118372,-0.02914863992478663,0.14,-5.904574934799816,,4360.306120300294,-809.7944755554199,5170.1005958557125,-10.49148318328859,2.331239587367093,-12.82272277065569
