Impulsion,ImpulsionPAr,ImpulsionPAv,Travail,TravailPAr,TravailPAv
0.0,0.0,0.0,0.0,0.0,0.0
106.18282680511471,-21.87902545928955,128.0618522644043,-7.120490032583379,1.4549090903534592,-8.575399122936838
211.64876537323002,-44.56357669830322,256.2123420715332,-10.540239896319891,2.19149251878786,-12.731732415107741
317.5395147323609,-67.0398775100708,384.5793922424317,-9.262419155041162,1.925895871710199,-11.188315026751358
422.72571659088135,-89.58854045867918,512.3142570495605,-4.2848503132456806,0.8526200840181106,-5.137470397263788
527.5995428085328,-112.1372034072876,639.7367462158203,2.210523631949556,-0.543363837719506,2.7538874696690665
633.4958069801331,-134.079053401947,767.5748603820799,8.233438767914716,-1.7939749034154349,10.02741367133016
739.3468364715578,-156.50031623840331,895.8471527099609,12.63857872830075,-2.719011283598261,15.35759001189902
845.219390487671,-178.8973415374756,1024.116732025147,15.29860652030805,-3.2887426264326156,18.58734914674067
950.6425443649292,-201.4026910781861,1152.045235443115,16.70140534067266,-3.5832201626245515,20.28462550329722
1054.919186019898,-225.05455284118648,1279.973738861084,17.30061970916418,-3.718328682840315,21.0189483920045
1160.154999828339,-248.06363954544068,1408.2186393737802,16.98918627193523,-3.6563117466180786,20.645498018553308
1266.167375469208,-270.2961644172668,1536.463539886475,15.3888676026896,-3.3196452594335537,18.70851286212316
1371.7888035774229,-292.6032397270203,1664.3920433044439,12.82625242444313,-2.7784250658143885,15.60467749025752
1477.876169586182,-315.0730644226074,1792.949234008789,10.38104850014615,-2.260750074472433,12.64179857461859
1583.74040966034,-337.9932512283325,1921.733660888672,8.82736235815485,-1.9264699269833392,10.753832285138198
1689.503146076202,-360.7051882743835,2050.208334350586,7.925641806518166,-1.73202144409578,9.657663250613952
1795.728058624268,-383.23792495727537,2178.965983581543,6.992145434188517,-1.5334708454563961,8.52561627964492
1902.1372497558602,-406.08732376098635,2308.224573516846,5.830998870047661,-1.2841736182866292,7.115172488334298
2008.640151977539,-428.93672256469716,2437.576874542237,4.808026478511865,-1.064789309217991,5.872815787729862
2114.934803771973,-451.9943717956543,2566.9291755676268,4.137515272142451,-0.9196341993444136,5.057149471486873
2221.858668899536,-474.6387592315673,2696.4974281311042,3.458117136353508,-0.7768492368490051,4.2349663732025205
2329.389346313477,-496.6763343811035,2826.06568069458,2.3620469993043,-0.5521758705765907,2.9142228698808994
2436.223345565796,-519.0092220306396,2955.232567596436,0.9096720974400548,-0.2481363458098107,1.157808443249873
2542.731145095825,-541.6683094024659,3084.399454498291,-0.7353099044570701,0.1018019098804147,-0.8371118143374767
2649.118981933594,-564.1308715820312,3213.249853515625,-2.661744087488018,0.5082839428482022,-3.170028030336212
2756.0921065330513,-585.8169587135317,3341.909065246582,-5.0282294578700615,0.9864296668442308,-6.014659124714285
2862.6076932907113,-607.7693964004517,3470.377089691162,-7.818490115080949,1.563706763062416,-9.382196878143358
2968.137943077088,-630.6066347122193,3598.744577789306,-10.82909055326818,2.215204935146593,-13.04429548841477
3073.786146831513,-653.1389348030091,3726.9250816345207,-13.391223878226711,2.76303233147888,-16.15425620970559
3179.235020923615,-675.2822093009951,3854.5172302246087,-14.47817374440536,2.991703334613359,-17.469877079018712
3285.617694759369,-697.4254837989807,3983.04317855835,-13.537210512165949,2.7973094741250843,-16.33451998629102
3391.884346580505,-719.8949586868288,4111.779305267334,-10.780640515444588,2.210723044584272,-12.991363560028848
3497.9459850311277,-742.3739711761476,4240.319956207276,-6.782648456349169,1.3652927464009341,-8.147941202750093
3605.134885597229,-764.8507085800172,4369.985594177247,-2.3296900477431355,0.4316198801489284,-2.7613099278920545
3713.259860992431,-787.3251708984377,4500.585031890871,1.291437717641786,-0.3241692804396941,1.6156069980814909
3820.775487327575,-810.3487833023073,4631.124270629884,2.4000783412832796,-0.544438726610178,2.944517067893468
3926.5757619857786,-835.4280328750611,4762.0037948608415,-0.3064167885678506,0.1242783552767766,-0.4306951438446172
4032.1791603088377,-861.9681823730468,4894.147342681886,-7.027694813720608,1.8161667809302031,-8.843861594650805
4137.612985992431,-889.9734321594239,5027.586418151856,-16.62838559291022,4.379715950547725,-21.008101543457943
